method	contrast_id	level_a	level_b	feature_id	gene_id	p_value	q_value	n_junctions	mapping_complete	short_read_effect_norm	native_effect_dot_product	long_read_effect_norm	pooled_dot_product	pooled_cosine	pooled_replicated	replicate_1_dot_product	replicate_2_dot_product	both_replicates_replicated	minimum_pooled_depth	minimum_replicate_depth	block_id	gene_name	event_type	n_paths	n_mappable_paths	n_mapped_transcripts	original_effect_norm	replicate_1_cosine	replicate_2_cosine	technical_g_test_p_value	counts_a_rep1	counts_a_rep2	counts_b_rep1	counts_b_rep2	technical_g_test_fdr	technical_bh_directional_replication	statistic	raw_p_value	rank	p_tie_size	n_evaluable	n_agreement	n_observed	cumulative_agreement	p_value_pairwise
MAJIQ Heterogen	cell_type__ASC__EX_cortical	ASC	EX_cortical	cell_type__ASC__EX_cortical|ENSMUSG00000027797.16|s|55370422|55370516	ENSMUSG00000027797	3.156e-14	8.99745e-12	2.0	True	1.0264008317945534	1.0446805182704897	0.7529998075073557	0.7728796287666885	1.0	True	0.923980269541211	0.6714954129464089	True	843.79	288.92999999999995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	139	1	1	1.0	NA
MAJIQ Heterogen	cell_type__EX_cortical__INH_medium_spiny	EX_cortical	INH_medium_spiny	cell_type__EX_cortical__INH_medium_spiny|ENSMUSG00000021596.18|t|76789831|76789945	ENSMUSG00000021596	6.024e-14	1.8505728e-11	2.0	True	0.9340062467875724	0.9081079573143715	0.0205570423476438	0.019200405968176	1.0	True	0.0392491550519719	0.0006719340338688	True	288.18	142.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	139	2	2	1.0	NA
MAJIQ Heterogen	cell_type__ASC__EX_cortical	ASC	EX_cortical	cell_type__ASC__EX_cortical|ENSMUSG00000024302.17|t|23668219|23668286	ENSMUSG00000024302	7.878e-14	1.13738625e-11	2.0	True	0.6599467668159371	0.4561998105552422	0.119183294144815	0.0786546296293434	1.0	True	0.0566277167073555	0.09899519933954	True	409.73	126.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1	139	3	3	1.0	NA
MAJIQ Heterogen	cell_type__EX_cortical__EX_hippocampus_pyramidal	EX_cortical	EX_hippocampus_pyramidal	cell_type__EX_cortical__EX_hippocampus_pyramidal|ENSMUSG00000022961.19|s|91448518|91448684	ENSMUSG00000022961	2.551e-13	3.14019e-11	2.0	True	0.0001370361979044	-4.127906976745618e-06	0.0270259136012236	3.70352844480495e-06	1.0000000000000002	True	3.077433153652949e-06	4.0666732339664665e-06	True	67.78	9.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1	139	4	4	1.0	NA
MAJIQ Heterogen	cell_type__EX_cortical__ODC	EX_cortical	ODC	cell_type__EX_cortical__ODC|ENSMUSG00000020640.11|t|4699983|4700119	ENSMUSG00000020640	4.273e-13	1.555372e-11	2.0	True	0.9084238562643362	0.894283385720746	0.4988122390361504	0.4531329377370676	1.0000000000000002	True	0.5611822854718511	0.3954603522855605	True	71.7	25.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	1	139	5	5	1.0	NA
MAJIQ Heterogen	cell_type__EX_cortical__EX_hippocampus_granule	EX_cortical	EX_hippocampus_granule	cell_type__EX_cortical__EX_hippocampus_granule|ENSMUSG00000022961.19|s|91448518|91448684	ENSMUSG00000022961	1.655e-12	1.81551e-10	2.0	True	0.0001370361979044	-4.379844961241826e-06	0.0179456794967483	2.4592076870456383e-06	1.0	True	-1.323827424729297e-07	4.0666732339664665e-06	False	214.93	83.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	1	139	6	6	1.0	NA
MAJIQ Heterogen	cell_type__ASC__EX_cortical	ASC	EX_cortical	cell_type__ASC__EX_cortical|ENSMUSG00000027525.19|t|177897906|177898067	ENSMUSG00000027525	9.679e-12	4.860541304347827e-10	4.0	True	0.6336056815783905	0.3996511688236629	0.3478744943829442	0.2195149034279324	0.9959151979533032	True	0.2302669954023958	0.2140383153974214	True	368.74	111.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	1	139	7	7	1.0	NA
MAJIQ Heterogen	cell_type__EX_cerebellum_granule__EX_cortical	EX_cerebellum_granule	EX_cortical	cell_type__EX_cerebellum_granule__EX_cortical|ENSMUSG00000022961.19|s|91448518|91448684	ENSMUSG00000022961	1.366e-11	6.7256399999999995e-09	2.0	True	0.0001370361979044	-6.705426356591465e-06	0.0270259136012236	3.70352844480495e-06	1.0000000000000002	True	3.077433153652949e-06	4.0666732339664665e-06	True	219.12	10.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	1	139	8	8	1.0	NA
MAJIQ Heterogen	cell_type__ASC__INH_medium_spiny	ASC	INH_medium_spiny	cell_type__ASC__INH_medium_spiny|ENSMUSG00000027797.16|s|55370422|55370516	ENSMUSG00000027797	1.812e-11	1.455036e-09	2.0	True	1.0308901385301854	1.0735966875324756	1.1752687653938416	1.2115729803670574	1.0	True	1.2134050006868018	1.217137506003932	True	843.79	288.92999999999995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	1	139	9	9	1.0	NA
MAJIQ Heterogen	cell_type__EX_cortical__ODC	EX_cortical	ODC	cell_type__EX_cortical__ODC|ENSMUSG00000020640.11|s|4689655|4689794	ENSMUSG00000020640	1.917e-11	5.005e-10	2.0	True	0.839193387616178	0.6659127338607902	0.4988122390361504	0.4185999326611578	1.0	True	0.5184149006741584	0.3653225423505817	True	71.7	25.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	1	139	10	10	1.0	NA
MAJIQ Heterogen	cell_type__INH_medium_spiny__ODC	INH_medium_spiny	ODC	cell_type__INH_medium_spiny__ODC|ENSMUSG00000020640.11|t|4699983|4700119	ENSMUSG00000020640	2.126e-11	1.5147749999999999e-09	2.0	True	0.8399653179403468	0.7989750457472002	0.4852164833333179	0.4075650176929673	1.0	True	0.3815799827217356	0.458609237600172	True	65.6	25.630000000000003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	1	139	11	11	1.0	NA
MAJIQ Heterogen	cell_type__ASC__EX_cerebellum_granule	ASC	EX_cerebellum_granule	cell_type__ASC__EX_cerebellum_granule|ENSMUSG00000027797.16|s|55370422|55370516	ENSMUSG00000027797	7.196e-11	1.340255e-08	2.0	True	1.0344968538719383	1.0529207264598617	0.8996223834916423	0.9306565253948784	1.0	True	1.1765251640649652	0.9179770239124292	True	251.2	8.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	1	139	12	12	1.0	NA
MAJIQ Heterogen	cell_type__EX_cortical__ODC	EX_cortical	ODC	cell_type__EX_cortical__ODC|ENSMUSG00000022961.19|s|91448518|91448684	ENSMUSG00000022961	6.482e-10	1.179724e-08	2.0	True	0.0001370361979044	-3.10077519379952e-06	0.0213455806421671	2.9251172132647035e-06	1.0000000000000002	True	1.867841555527248e-06	3.5796659787757185e-06	True	727.36	267.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	1	139	13	13	1.0	NA
MAJIQ Heterogen	cell_type__EX_cortical__INH_medium_spiny	EX_cortical	INH_medium_spiny	cell_type__EX_cortical__INH_medium_spiny|ENSMUSG00000024524.18|t|67267284|67267356	ENSMUSG00000024524	6.165e-09	5.2608e-07	2.0	True	0.4436506153971751	0.1674575218339863	0.4162978738892962	0.1846908079395218	1.0	True	0.1946683572313547	0.1689760482958428	True	61.16	27.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	1	139	14	14	1.0	NA
MAJIQ Heterogen	cell_type__ASC__EX_cortical	ASC	EX_cortical	cell_type__ASC__EX_cortical|ENSMUSG00000031748.17|s|94676930|94677059	ENSMUSG00000031748	8.324e-09	2.0900478260869565e-07	2.0	True	0.50922154317321	0.2017854731327924	0.1605039355540248	0.0817320617481939	1.0	True	0.1312689855067588	0.0553364079151767	True	197.8	67.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	1	139	15	15	1.0	NA
MAJIQ Heterogen	cell_type__EX_cortical__INH_medium_spiny	EX_cortical	INH_medium_spiny	cell_type__EX_cortical__INH_medium_spiny|ENSMUSG00000029095.18|t|35981369|35981456	ENSMUSG00000029095	2.751e-08	1.920698181818182e-06	2.0	True	0.3976549167038836	0.1864253156590224	0.0188981767800413	0.0075149529133226	1.0	True	0.0129448855140099	NA	NA	224.5	20.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	1	139	16	16	1.0	NA
MAJIQ Heterogen	cell_type__ASC__EX_cortical	ASC	EX_cortical	cell_type__ASC__EX_cortical|ENSMUSG00000027797.16|t|55370422|55370516	ENSMUSG00000027797	4.994e-08	9.839033898305083e-07	2.0	True	0.4119463173386496	0.1794346612365905	0.4378080154636154	0.1803533996715789	1.0	True	0.1230985645714839	0.2182065782126048	True	843.79	288.92999999999995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	1	139	17	17	1.0	NA
MAJIQ Heterogen	cell_type__EX_cortical__EX_hippocampus_granule	EX_cortical	EX_hippocampus_granule	cell_type__EX_cortical__EX_hippocampus_granule|ENSMUSG00000024921.18|t|26729224|26729441	ENSMUSG00000024921	7.388e-08	5.654438709677418e-07	7.0	True	0.0896119749850309	0.0029669894002973	0.3604531211615328	0.0220975964133009	0.6841167092833629	True	0.0243049862871373	0.0189239340065952	True	330.7	155.42000000000002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	1	139	18	18	1.0	NA
MAJIQ Heterogen	cell_type__ASC__EX_cortical	ASC	EX_cortical	cell_type__ASC__EX_cortical|ENSMUSG00000024921.18|t|26729224|26729441	ENSMUSG00000024921	1.028e-07	1.720782608695652e-06	7.0	True	0.0529743356274522	0.0013097335580496	0.4893010772527926	0.0079520302617844	0.3067865626483999	True	-0.0168987701429022	0.0143641453703219	False	215.99	36.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	1	139	19	19	1.0	NA
MAJIQ Heterogen	cell_type__EX_cortical__INH_medium_spiny	EX_cortical	INH_medium_spiny	cell_type__EX_cortical__INH_medium_spiny|ENSMUSG00000026131.21|s|34225900|34226032	ENSMUSG00000026131	1.036e-07	5.662013793103449e-06	2.0	True	0.0090585024029031	0.0005764795628838	0.4711211511870148	0.004267652080086	1.0	True	0.0091010339779373	-0.0018437647822677	False	80.13	28.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	1	139	20	20	1.0	NA
MAJIQ Heterogen	cell_type__EX_cortical__ODC	EX_cortical	ODC	cell_type__EX_cortical__ODC|ENSMUSG00000024921.18|t|26729224|26729441	ENSMUSG00000024921	1.317e-07	1.36968e-06	7.0	True	0.0164648614179743	-0.0010451669560587	0.1856785132526731	4.553416039723066e-05	0.0148942144750998	True	3.274033042456876e-05	0.0001993030273477	True	510.32	216.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	1	139	21	21	1.0	NA
MAJIQ Heterogen	cell_type__ASC__INH_medium_spiny	ASC	INH_medium_spiny	cell_type__ASC__INH_medium_spiny|ENSMUSG00000027525.19|t|177897906|177898067	ENSMUSG00000027525	1.475e-07	5.922125e-06	4.0	True	0.4482039473670547	0.2367694402755487	0.2415191418035678	0.1078483463518017	0.9962911132593122	True	0.1044334106112503	0.113597913499695	True	368.74	111.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	1	139	22	22	1.0	NA
MAJIQ Heterogen	cell_type__EX_cortical__INH_medium_spiny	EX_cortical	INH_medium_spiny	cell_type__EX_cortical__INH_medium_spiny|ENSMUSG00000024921.18|t|26729224|26729441	ENSMUSG00000024921	1.753e-07	7.277318918918918e-06	7.0	True	0.0410448069531698	0.0020959395469641	0.1135337046639039	0.0038081979477379	0.8172152980874147	True	0.002354557228787	0.0042084905709333	True	580.81	261.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	1	139	23	23	1.0	NA
MAJIQ Heterogen	cell_type__EX_cortical__ODC	EX_cortical	ODC	cell_type__EX_cortical__ODC|ENSMUSG00000026131.21|s|34225900|34226032	ENSMUSG00000026131	2.473e-07	2.1052744186046512e-06	2.0	True	0.0605556536332186	0.0063030029211798	0.5224619703489065	0.0316380261129773	1.0	True	0.038174759807052	0.0158920234043869	True	139.64999999999998	28.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	1	139	24	24	1.0	NA
MAJIQ Heterogen	cell_type__EX_cortical__INH_medium_spiny	EX_cortical	INH_medium_spiny	cell_type__EX_cortical__INH_medium_spiny|ENSMUSG00000026131.21|t|34236282|34236434	ENSMUSG00000026131	6.059e-07	1.723448888888889e-05	2.0	True	8.541767459382364e-05	4.747394171364416e-06	0.4711211511870148	4.024207318636003e-05	1.0000000000000002	True	8.581872855116082e-05	-1.7385887114057906e-05	False	80.13	28.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	1	139	25	25	1.0	NA
MAJIQ Heterogen	cell_type__EX_cortical__INH_medium_spiny	EX_cortical	INH_medium_spiny	cell_type__EX_cortical__INH_medium_spiny|ENSMUSG00000022961.19|s|91448518|91448684	ENSMUSG00000022961	6.507e-07	1.754004210526316e-05	2.0	True	0.0001409145808639	1.4547681731756495e-06	0.0186064973944785	-2.621926781689189e-06	-1.0000000000000002	False	-3.1645303183784768e-06	-1.5724810357854129e-06	False	569.42	258.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	1	139	25	26	0.9615384615384616	NA
MAJIQ Heterogen	cell_type__EX_cortical__EX_hippocampus_pyramidal	EX_cortical	EX_hippocampus_pyramidal	cell_type__EX_cortical__EX_hippocampus_pyramidal|ENSMUSG00000039218.18|t|24027040|24027147	ENSMUSG00000039218	1.385e-06	4.424805194805195e-06	2.0	True	0.0014284504399432	-0.0001064610610277	0.0475640905514137	6.794294607366957e-05	1.0	True	4.380909567270529e-05	8.502905020916418e-05	True	306.62	86.32000000000001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27	1	139	26	27	0.9629629629629629	NA
MAJIQ Heterogen	cell_type__ASC__EX_cerebellum_granule	ASC	EX_cerebellum_granule	cell_type__ASC__EX_cerebellum_granule|ENSMUSG00000027525.19|t|177897906|177898067	ENSMUSG00000027525	1.583e-06	7.862233333333333e-05	4.0	True	0.4679262356587031	0.2283365815373267	0.643815995085516	-0.0253383814001553	-0.0841084657475658	False	-0.0894197062939448	-0.0211698025395761	False	337.38	23.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28	1	139	26	28	0.9285714285714286	NA
MAJIQ Heterogen	cell_type__EX_cortical__ODC	EX_cortical	ODC	cell_type__EX_cortical__ODC|ENSMUSG00000020385.17|s|51153941|51154096	ENSMUSG00000020385	2.285e-06	1.19236e-05	2.0	True	0.0046624318222018	-0.0002953966093835	0.0496891138483252	-0.0002316721056234	-1.0	False	-0.0002458846051302	-0.0003214299371788	False	371.06	118.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	1	139	26	29	0.896551724137931	NA
MAJIQ Heterogen	cell_type__EX_cortical__INH_medium_spiny	EX_cortical	INH_medium_spiny	cell_type__EX_cortical__INH_medium_spiny|ENSMUSG00000020385.17|s|51153941|51154096	ENSMUSG00000020385	2.744e-06	5.360445569620253e-05	2.0	True	0.0069016398433274	0.0003503980968188	0.0229196613193034	0.0001581832477568	1.0	True	0.0004768377128172	0.0003381079174405	True	468.62	118.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	1	139	27	30	0.9	NA
MAJIQ Heterogen	cell_type__EX_hippocampus_pyramidal__INH_medium_spiny	EX_hippocampus_pyramidal	INH_medium_spiny	cell_type__EX_hippocampus_pyramidal__INH_medium_spiny|ENSMUSG00000022961.19|s|91448518|91448684	ENSMUSG00000022961	3.567e-06	0.000146288	2.0	True	0.0002779507787683	-5.50314465408951e-06	0.008419416206745	2.34018329143983e-06	1.0	True	NA	5.146758216413724e-06	NA	67.78	9.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31	1	139	28	31	0.9032258064516129	NA
MAJIQ Heterogen	cell_type__ASC__EX_cortical	ASC	EX_cortical	cell_type__ASC__EX_cortical|ENSMUSG00000026131.21|t|34236282|34236434	ENSMUSG00000026131	3.664e-06	3.370583333333334e-05	2.0	True	0.1129180105945994	0.0102680787038262	0.7288575452936018	0.0823011440214166	1.0000000000000002	True	0.0524413181461304	0.0818838079188382	True	54.47	22.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32	1	139	29	32	0.90625	NA
MAJIQ Heterogen	cell_type__EX_cortical__INH_medium_spiny	EX_cortical	INH_medium_spiny	cell_type__EX_cortical__INH_medium_spiny|ENSMUSG00000036095.12|t|38150363|38150516	ENSMUSG00000036095	4.507e-06	8.045634782608696e-05	2.0	True	0.4400058969978772	0.1713710393639211	0.4986117831146001	-0.2193921248830506	-1.0	False	-0.419211500526902	-0.1308191388388559	False	91.73	27.950000000000003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33	1	139	29	33	0.8787878787878788	NA
MAJIQ Heterogen	cell_type__EX_cortical__EX_hippocampus_granule	EX_cortical	EX_hippocampus_granule	cell_type__EX_cortical__EX_hippocampus_granule|ENSMUSG00000026238.15|t|86457453|86457526	ENSMUSG00000026238	7.35e-06	2.342987142857143e-05	2.0	True	0.0010063033871426	-3.372813118163031e-05	0.0543928293220421	-5.473568838304176e-05	-1.0	False	-8.37134057622992e-05	NA	NA	26.0	9.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34	1	139	29	34	0.8529411764705882	NA
MAJIQ Heterogen	cell_type__EX_cerebellum_granule__EX_cortical	EX_cerebellum_granule	EX_cortical	cell_type__EX_cerebellum_granule__EX_cortical|ENSMUSG00000024921.18|t|26729224|26729441	ENSMUSG00000024921	8.8e-06	0.0002414684210526	7.0	True	0.0300681293644508	0.0007046350616334	0.2389960654906123	-0.0058440960924294	-0.8132427248355385	False	-0.0095146827960975	-0.004911185955382	False	226.29	3.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35	1	139	29	35	0.8285714285714286	NA
MAJIQ Heterogen	cell_type__EX_cortical__INH_medium_spiny	EX_cortical	INH_medium_spiny	cell_type__EX_cortical__INH_medium_spiny|ENSMUSG00000036095.12|s|38134166|38134242	ENSMUSG00000036095	9.359e-06	0.0001371387169811	2.0	True	0.3951320154962068	0.1830073455919356	0.4986117831146001	-0.1970174788122295	-1.0000000000000002	False	-0.3764583298827541	-0.1174775846132004	False	91.73	27.950000000000003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36	1	139	29	36	0.8055555555555556	NA
MAJIQ Heterogen	cell_type__ASC__EX_cortical	ASC	EX_cortical	cell_type__ASC__EX_cortical|ENSMUSG00000026490.19|t|179921946|179922056	ENSMUSG00000026490	1.015e-05	7.456329113924052e-05	2.0	True	0.1243377712490671	0.0078776392762222	0.004424291751125	0.0005501065756905	1.0	True	NA	-0.0028868722310296	NA	191.42	17.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37	1	139	30	37	0.8108108108108109	NA
MAJIQ Heterogen	cell_type__EX_cortical__ODC	EX_cortical	ODC	cell_type__EX_cortical__ODC|ENSMUSG00000039218.18|t|24027040|24027147	ENSMUSG00000039218	1.094e-05	3.901514563106796e-05	2.0	True	0.0082744604645111	-0.0004774356517774	0.1080749682244192	-0.0008942620517762	-1.0	False	-0.0006933636285227	-0.0010388244789246	False	2045.16	871.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38	1	139	30	38	0.7894736842105263	NA
MAJIQ Heterogen	cell_type__EX_cortical__ODC	EX_cortical	ODC	cell_type__EX_cortical__ODC|ENSMUSG00000026131.21|t|34236282|34236434	ENSMUSG00000026131	1.193e-05	4.058429906542056e-05	2.0	True	0.0019637611013903	0.000178572518577	0.5224619703489065	0.0010259904943269	1.0	True	0.0012379704266437	0.0005153629019173	True	139.64999999999998	28.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39	1	139	31	39	0.7948717948717948	NA
MAJIQ Heterogen	cell_type__ASC__EX_cortical	ASC	EX_cortical	cell_type__ASC__EX_cortical|ENSMUSG00000026131.21|s|34225900|34226032	ENSMUSG00000026131	1.308e-05	8.9925e-05	2.0	True	0.0425838207114034	0.0034266668952219	0.7288575452936018	0.0310375390329363	1.0000000000000002	True	0.0197767537529685	0.0308801525746113	True	54.47	22.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40	1	139	32	40	0.8	NA
MAJIQ Heterogen	cell_type__EX_cortical__INH_medium_spiny	EX_cortical	INH_medium_spiny	cell_type__EX_cortical__INH_medium_spiny|ENSMUSG00000068823.11|s|102927742|102928207	ENSMUSG00000068823	1.355e-05	0.0001875027027027	3.0	True	0.0073139012605223	0.0005978762228031	0.3948746557585946	0.0007844052744232	0.2716014923992838	True	0.0025865043027219	-0.0007726710448173	False	2958.41	1347.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41	1	139	33	41	0.8048780487804879	NA
MAJIQ Heterogen	cell_type__ASC__EX_cerebellum_granule	ASC	EX_cerebellum_granule	cell_type__ASC__EX_cerebellum_granule|ENSMUSG00000031748.17|s|94676930|94677059	ENSMUSG00000031748	1.485e-05	0.000614625	2.0	True	0.4446252098404767	0.1582048224854334	0.1339646969168579	0.0595640814778738	1.0000000000000002	True	0.1208148836104347	0.0344667026368842	True	46.4	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42	1	139	34	42	0.8095238095238095	NA
MAJIQ Heterogen	cell_type__EX_cerebellum_granule__INH_medium_spiny	EX_cerebellum_granule	INH_medium_spiny	cell_type__EX_cerebellum_granule__INH_medium_spiny|ENSMUSG00000022961.19|s|91448518|91448684	ENSMUSG00000022961	1.657e-05	0.0018820375	2.0	True	0.0002779507787683	-1.0731132075474536e-05	0.008419416206745	2.34018329143983e-06	1.0	True	NA	5.146758216413724e-06	NA	219.12	10.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43	1	139	35	43	0.813953488372093	NA
MAJIQ Heterogen	cell_type__EX_hippocampus_granule__INH_medium_spiny	EX_hippocampus_granule	INH_medium_spiny	cell_type__EX_hippocampus_granule__INH_medium_spiny|ENSMUSG00000022961.19|s|91448518|91448684	ENSMUSG00000022961	1.986e-05	0.0004771199999999	2.0	True	0.0002779507787683	-6.014150943397815e-06	0.0006608178977302	-1.8367484929819458e-07	-1.0	False	-6.510475638368007e-06	5.146758216413724e-06	False	214.93	83.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44	1	139	35	44	0.7954545454545454	NA
MAJIQ Heterogen	cell_type__EX_cerebellum_granule__EX_cortical	EX_cerebellum_granule	EX_cortical	cell_type__EX_cerebellum_granule__EX_cortical|ENSMUSG00000068823.11|s|102927742|102928207	ENSMUSG00000068823	2.068e-05	0.0003477875409836	3.0	True	0.0268973260275784	0.0017920819395251	0.1511492873275792	0.0036096984245127	0.8878829348718186	True	0.0130150517132322	-6.443654950705004e-05	False	598.5799999999999	11.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45	1	139	36	45	0.8	NA
MAJIQ Heterogen	cell_type__EX_cortical__INH_medium_spiny	EX_cortical	INH_medium_spiny	cell_type__EX_cortical__INH_medium_spiny|ENSMUSG00000032356.13|s|89791961|89792326	ENSMUSG00000032356	2.143e-05	0.00026333184	2.0	True	0.0116209797831014	0.00095813410277	0.1525131057660175	0.0017723517187649	1.0	True	0.0016005688739589	0.0019424380249731	True	3926.5	1515.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	46	1	139	37	46	0.8043478260869565	NA
MAJIQ Heterogen	cell_type__ASC__EX_cortical	ASC	EX_cortical	cell_type__ASC__EX_cortical|ENSMUSG00000020385.17|s|51153941|51154096	ENSMUSG00000020385	2.181e-05	0.0001419092696629	2.0	True	0.0014483100895356	-6.636232058503835e-05	0.0866196722212252	-0.0001254521452302	-1.0	False	-0.0001613917777876	-0.0001400697679553	False	255.8	107.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47	1	139	37	47	0.7872340425531915	NA
MAJIQ Heterogen	cell_type__EX_cortical__INH_medium_spiny	EX_cortical	INH_medium_spiny	cell_type__EX_cortical__INH_medium_spiny|ENSMUSG00000030016.15|s|83953184|83954411	ENSMUSG00000030016	2.441e-05	0.0002884135384615	4.0	True	0.011988620927134	0.0005102128651307	0.0553992237610622	0.0001335351569107	0.2010586273404686	True	1.001102576688893e-05	0.0001570720266145	True	1977.91	773.1899999999999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48	1	139	38	48	0.7916666666666666	NA
MAJIQ Heterogen	cell_type__EX_cortical__INH_medium_spiny	EX_cortical	INH_medium_spiny	cell_type__EX_cortical__INH_medium_spiny|ENSMUSG00000030016.15|t|83955976|83956891	ENSMUSG00000030016	2.484e-05	0.0002890472727272	2.0	True	0.0113245905947226	0.0007174894544106	0.0184959244891688	0.0002094587725107	1.0	True	9.701304190177948e-05	0.0001975051600374	True	1846.61	740.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49	1	139	39	49	0.7959183673469388	NA
