test_id	path_number	path	min_usage	max_usage	usage_span	min_cell_type	max_cell_type	n_dominant_paths	block_id	gene_id	gene_name	event_type	event_components	chromosome	strand	left_anchor	right_anchor	n_tested_paths	tested_path_signatures	n_test_levels	statistic	empirical_p_value	fdr	dominant_path_switch
ENSMUSG00000021288.20:B1	3	Path 3	0.16912582153111488	0.45161878606629025	0.28249296453517536	ASC	EX_cerebellum_granule	2	ENSMUSG00000021288.20:B1	ENSMUSG00000021288.20	Klc1	alternative first region	alternative acceptor; cassette exon	chr12	+		[111738752, 111739014]	4	[[], [[111725282, 111725476]], [[111725389, 111725476]], [[111725446, 111725476]]]	6	32.92962726414538	0.018672001524245	0.042854168446753	True
ENSMUSG00000024044.20:B4	4	Path 4	0.4134524087978167	0.6923851065919109	0.2789326977940942	INH_migrating_interneuron	ODC	2	ENSMUSG00000024044.20:B4	ENSMUSG00000024044.20	Epb41l3	compound internal	cassette exon; multi-exon skipping; mutually exclusive exons	chr17	+	[69577605, 69577659]	[69591533, 69591911]	4	[[], [[69580876, 69580912], [69581698, 69581890], [69590879, 69591002]], [[69581095, 69581161], [69581698, 69581890], [69590879, 69591002]], [[69581698, 69581890]]]	4	30.762220461065706	0.0049537963227588	0.0138451880974915	True
ENSMUSG00000024044.20:B1	3	Path 3	0.4154031328105562	0.6934430799745002	0.278039947163944	INH_migrating_interneuron	ODC	2	ENSMUSG00000024044.20:B1	ENSMUSG00000024044.20	Epb41l3	alternative first region	alternative acceptor; multi-exon skipping	chr17	+		[69514864, 69515071]	3	[[], [[69463804, 69463905], [69514853, 69514864]], [[69463839, 69463905], [69514853, 69514864]]]	4	17.121440096105662	0.0109350591385851	0.0270867042083729	True
ENSMUSG00000026872.19:B1	5	Path 5	0.11519660069684698	0.38958190268141374	0.2743853019845668	ODC	EX_cerebellum_granule	2	ENSMUSG00000026872.19:B1	ENSMUSG00000026872.19	Zeb2	alternative first region	alternative acceptor; mutually exclusive exons	chr2	-	[45000027, 45000169]		6	[[[45000359, 45000527]], [[45000432, 45000745]], [[45002834, 45002902]], [[45002834, 45002997]], [[45002834, 45003291]], [[45007211, 45007407], [45002834, 45003104]]]	4	53.1751964659265	0.0005715918833952	0.0022572176149156	True
ENSMUSG00000027692.17:B1	2	Path 2	0.2690586713733176	0.5338196968213952	0.26476102544807756	EX_cerebellum_granule	EX_hippocampus_granule	2	ENSMUSG00000027692.17:B1	ENSMUSG00000027692.17	Tnik	alternative first region	alternative acceptor; cassette exon	chr3	+		[28317791, 28317848]	3	[[], [[28317363, 28317791]], [[28317711, 28317791]]]	7	48.2888458368789	0.0005715918833952	0.0022572176149156	True
ENSMUSG00000026872.19:B2	4	Path 4	0.13172375153732283	0.39515588483987035	0.26343213330254756	ODC	EX_cerebellum_granule	2	ENSMUSG00000026872.19:B2	ENSMUSG00000026872.19	Zeb2	alternative last region	alternative donor	chr2	-		[45000027, 45000169]	5	[[[44912858, 44913116], [44891611, 44891826], [44888895, 44889004], [44877132, 44878007]], [[44912858, 44913116], [44907408, 44907477], [44892527, 44892716], [44891611, 44891826], [44888895, 44889004], [44886037, 44888007], [44884490, 44884671], [44878453, 44879165]], [[44912858, 44913116], [44907408, 44907480], [44892527, 44892716], [44891611, 44891826], [44888895, 44889004], [44886037, 44888007], [44884490, 44884671], [44873643, 44879165]], [[44912858, 44913116], [44907408, 44907480], [44892527, 44892716], [44891611, 44891826], [44888895, 44889004], [44886037, 44888007], [44884490, 44884671], [44877134, 44879165]], [[44985594, 44987209]]]	4	41.27227657841712	0.0018100409640849	0.0059808589184329	True
ENSMUSG00000061576.16:B1	4	Path 4	0.10575065134915995	0.36834773486225597	0.262597083513096	INH_migrating_interneuron	EX_cortical	3	ENSMUSG00000061576.16:B1	ENSMUSG00000061576.16	Dpp6	alternative first region	mutually exclusive exons	chr5	+		[27587752, 27587867]	4	[[[27022354, 27023116]], [[27109692, 27110286]], [[27254196, 27254811]], [[27466972, 27467359]]]	5	45.189596697437565	0.0007621225111936	0.0028396238335479	True
ENSMUSG00000022194.16:B3	3	Path 3	0.3370268313717449	0.5969185883228277	0.25989175695108285	ASC	INH_migrating_interneuron	2	ENSMUSG00000022194.16:B3	ENSMUSG00000022194.16	Pabpn1	alternative last region	alternative donor; mutually exclusive exons	chr14	+	[55134577, 55134729]		4	[[[55134729, 55134856]], [[55134729, 55135014]], [[55134729, 55135613]], [[55135473, 55135626]]]	5	131.76899300654014	9.52653138992093e-05	0.0009589405456861	True
ENSMUSG00000029478.17:B1	4	Path 4	0.29882356601684956	0.5525497428750081	0.25372617685815857	INH_medium_spiny	EX_hippocampus_granule	3	ENSMUSG00000029478.17:B1	ENSMUSG00000029478.17	Ncor2	alternative first region		chr5	-	[125175010, 125175063]		4	[[[125201833, 125201964], [125196545, 125196673], [125195680, 125195858], [125186956, 125187136], [125183262, 125183376], [125179706, 125179763]], [[125256060, 125256117], [125201833, 125202044], [125196545, 125196673], [125195680, 125195858], [125186956, 125187136], [125183262, 125183376], [125179706, 125179763]], [[125256060, 125256244], [125230670, 125230716], [125196545, 125196673], [125195680, 125195858], [125186956, 125187136], [125183262, 125183376], [125179706, 125179763]], [[125256060, 125256266], [125230670, 125230716], [125201833, 125202044]]]	7	59.74775349597846	0.0005715918833952	0.0022572176149156	True
ENSMUSG00000020859.17:B1	1	Path 1	0.17478560889563022	0.42298504978661333	0.24819944089098311	EX_cerebellum_granule	INH_midbrain	2	ENSMUSG00000020859.17:B1	ENSMUSG00000020859.17	Spag9	alternative first region	alternative acceptor	chr11	+		[93939233, 93939384]	3	[[[93886928, 93887399], [93904448, 93904569], [93927425, 93927496], [93934397, 93934492]], [[93935030, 93935351]], [[93935190, 93935351]]]	5	41.94598368756648	0.0003810612555968	0.0017268959191296	True
ENSMUSG00000058589.15:B1	6	Path 6	0.10862844101007879	0.3564644265969769	0.24783598558689812	INH_medium_spiny	EX_cerebellum_granule	3	ENSMUSG00000058589.15:B1	ENSMUSG00000058589.15	Anks1b	whole-gene complex		chr10	+			9	[[[89709533, 89709667], [89869075, 89869156], [89878407, 89878564], [89885677, 89885974], [89905329, 89905405], [89906929, 89907031], [89909840, 89909954], [89912837, 89913004], [89999022, 89999166], [90096514, 90096680], [90143430, 90143567], [90194896, 90195077], [90346457, 90347044], [90348676, 90348749], [90412950, 90413057], [90480319, 90480418], [90516628, 90516781], [90519535, 90519559]], [[90412378, 90413057], [90480319, 90480418], [90516628, 90516781], [90730960, 90731068], [90733108, 90733288], [90750557, 90750629], [90757157, 90757286], [90759392, 90759464], [90776425, 90776437], [90777287, 90777374], [90784396, 90784534], [90802086, 90802254], [90805665, 90807321]], [[90412552, 90413057], [90480319, 90480418], [90516628, 90516781], [90730960, 90731068], [90750554, 90750629], [90757157, 90757286], [90759392, 90759464], [90776425, 90776437], [90777287, 90777374], [90784396, 90784534], [90802086, 90802254], [90805665, 90806726]], [[90412611, 90413057], [90422913, 90423011]], [[90412627, 90412691], [90412950, 90413057], [90422913, 90423158]], [[90412853, 90413057], [90480319, 90480418], [90516628, 90516781], [90730960, 90731068], [90733108, 90733288], [90757157, 90757286], [90759392, 90759464], [90776425, 90776437], [90777287, 90777374], [90784396, 90784534], [90802086, 90802254], [90805649, 90805682]], [[90665427, 90665542], [90730960, 90731068], [90733108, 90733288], [90757157, 90757286], [90759392, 90759464], [90776425, 90776437], [90777287, 90777374], [90784396, 90784534], [90802086, 90802254], [90805665, 90807319]], [[90665642, 90665959], [90730960, 90731068], [90733108, 90733288], [90757157, 90757286], [90759392, 90759464], [90776425, 90776437], [90777287, 90777374], [90784396, 90784534], [90802086, 90802254], [90805665, 90807146]], [[90730959, 90731068], [90733108, 90733288], [90757157, 90757286], [90759392, 90759464], [90776425, 90776437], [90777287, 90777374], [90784396, 90784534], [90802086, 90802254], [90805665, 90807319]]]	5	93.81237803447816	9.52653138992093e-05	0.0009589405456861	True
ENSMUSG00000006930.16:B1	2	Path 2	0.4470658285889115	0.6936135849965661	0.24654775640765464	EX_cortical	INH_midbrain	2	ENSMUSG00000006930.16:B1	ENSMUSG00000006930.16	Hap1	alternative first region	cassette exon	chr11	-	[100246515, 100246913]		2	[[], [[100246913, 100246954]]]	4	10.291328212030535	0.0056696484817941	0.0154398225475158	True
ENSMUSG00000040003.19:B3	4	Path 4	0.21835574048929374	0.46000435970253784	0.2416486192132441	ASC	INH_medium_spiny	2	ENSMUSG00000040003.19:B3	ENSMUSG00000040003.19	Magi2	alternative last region	alternative donor	chr5	+	[20856052, 20856191]		4	[[[20856191, 20856676]], [[20856191, 20856726]], [[20866261, 20866350], [20907067, 20907901]], [[20866261, 20866350], [20907067, 20909790]]]	5	57.214511543550174	9.52653138992093e-05	0.0009589405456861	True
ENSMUSG00000040003.19:B1	2	Path 2	0.22828450941750508	0.46757145019666785	0.23928694077916277	ASC	INH_medium_spiny	2	ENSMUSG00000040003.19:B1	ENSMUSG00000040003.19	Magi2	alternative first region		chr5	+		[20433369, 20433449]	3	[[[19432048, 19432587], [19883650, 19883767], [20270549, 20270669], [20400018, 20400231], [20420316, 20420527]], [[20112515, 20113011], [20270549, 20270669], [20400018, 20400231], [20420316, 20420527]], [[20433183, 20433242]]]	5	30.90547898476267	0.0032390206725731	0.0097774505387334	True
ENSMUSG00000040003.19:B2	2	Path 2	0.23334268931915392	0.46818358910311564	0.23484089978396172	ASC	INH_medium_spiny	2	ENSMUSG00000040003.19:B2	ENSMUSG00000040003.19	Magi2	compound internal	cassette exon; multi-exon skipping	chr5	+	[20739334, 20739518]	[20755204, 20755296]	3	[[], [[20739518, 20739524]], [[20739518, 20739524], [20748582, 20748624]]]	5	34.08626260796654	0.0018100409640849	0.0059808589184329	True
ENSMUSG00000005583.17:B2	1	Path 1	0.20173568130625383	0.42884558783678517	0.22710990653053134	INH_migrating_interneuron	ASC	2	ENSMUSG00000005583.17:B2	ENSMUSG00000005583.17	Mef2c	compound internal	cassette exon; mutually exclusive exons	chr13	+	[83740896, 83741100]	[83781173, 83781360]	3	[[[83773383, 83773443], [83773588, 83773726]], [[83773383, 83773527]], [[83773588, 83773726]]]	4	16.176634643069367	0.0160678419995536	0.0376042399490211	True
ENSMUSG00000027624.21:B1	3	Path 3	0.38877473659189965	0.6127650662792549	0.22399032968735522	EX_hippocampus_granule	EX_cerebellum_granule	2	ENSMUSG00000027624.21:B1	ENSMUSG00000027624.21	Epb41l1	alternative first region	mutually exclusive exons	chr2	+		[156335823, 156336014]	3	[[[156262828, 156263219], [156280504, 156280553]], [[156263020, 156263219]], [[156317453, 156317926]]]	7	69.35037555341285	9.52653138992093e-05	0.0009589405456861	True
ENSMUSG00000013236.18:B1	1	Path 1	0.4981110839397723	0.7149675880303148	0.21685650409054247	ASC	EX_cerebellum_granule	2	ENSMUSG00000013236.18:B1	ENSMUSG00000013236.18	Ptprs	alternative first region	mutually exclusive exons	chr17	-	[56765191, 56765377]		2	[[[56769103, 56769216]], [[56783339, 56783483]]]	8	24.346924941362182	0.0073354291702391	0.0191560107803458	True
ENSMUSG00000022629.18:B1	1	Path 1	0.44059015127793144	0.654861849233526	0.21427169795559453	INH_migrating_interneuron	EX_cerebellum_granule	2	ENSMUSG00000022629.18:B1	ENSMUSG00000022629.18	Kif21a	alternative first region	alternative acceptor	chr15	-	[90933861, 90934021]		2	[[[90934021, 90934041]], [[90934021, 90934048]]]	6	13.945518218263372	0.0106782677476764	0.0265244000817459	True
ENSMUSG00000020859.17:B2	1	Path 1	0.15524683802390632	0.36569986343937144	0.21045302541546512	EX_cerebellum_granule	INH_midbrain	2	ENSMUSG00000020859.17:B2	ENSMUSG00000020859.17	Spag9	compound internal	cassette exon; multi-exon skipping; mutually exclusive exons	chr11	+	[93962390, 93962512]	[93972165, 93972223]	4	[[], [[93962648, 93962656], [93972161, 93972165]], [[93970024, 93970036]], [[93971565, 93971580]]]	5	64.11729555377387	9.52653138992093e-05	0.0009589405456861	True
ENSMUSG00000059146.13:B1	2	Path 2	0.24701453818118033	0.45620607039858346	0.20919153221740314	INH_migrating_interneuron	EX_hippocampus_granule	2	ENSMUSG00000059146.13:B1	ENSMUSG00000059146.13	Ntrk3	alternative first region	alternative acceptor	chr7	-	[78227283, 78227531]		3	[[[78227531, 78227537]], [[78227531, 78227730]], [[78227531, 78228156]]]	6	34.01074775639915	0.0034295513003715	0.0102312074806728	True
ENSMUSG00000021244.16:B1	1	Path 1	0.36640880312231006	0.5653582892419116	0.1989494861196015	INH_midbrain	EX_hippocampus_pyramidal	2	ENSMUSG00000021244.16:B1	ENSMUSG00000021244.16	Ylpm1	alternative first region	alternative acceptor; cassette exon	chr12	+		[85043263, 85043833]	3	[[], [[85043094, 85043263]], [[85043125, 85043263]]]	7	59.57196709604189	9.52653138992093e-05	0.0009589405456861	True
ENSMUSG00000057897.15:B1	2	Path 2	0.34480965909817884	0.5305966176322807	0.18578695853410188	INH_midbrain	EX_cortical	2	ENSMUSG00000057897.15:B1	ENSMUSG00000057897.15	Camk2b	alternative first region	alternative acceptor	chr11	-	[6015473, 6015538]		3	[[[6015538, 6015545]], [[6015538, 6015612]], [[6015538, 6015742]]]	5	37.28887000753168	0.0007621225111936	0.0028396238335479	True
ENSMUSG00000097451.12:B1	8	Path 8	0.20344702576553478	0.3846178315366848	0.18117080577115	EX_hippocampus_pyramidal	EX_cerebellum_granule	2	ENSMUSG00000097451.12:B1	ENSMUSG00000097451.12	Rian	whole-gene complex		chr12	+			10	[[[109571451, 109571735], [109572647, 109572777], [109573847, 109573930], [109583607, 109583783], [109586746, 109586834], [109591534, 109591609], [109593481, 109593566], [109604272, 109604360], [109608998, 109609086], [109609847, 109609895], [109611695, 109612317]], [[109583227, 109583783], [109586746, 109586834], [109591534, 109591609], [109593481, 109593587], [109604272, 109604360], [109611695, 109612719]], [[109583308, 109583783], [109586746, 109586834], [109591534, 109591609], [109593481, 109593566], [109601827, 109601891], [109604272, 109604360], [109606700, 109606762], [109608998, 109609086], [109609847, 109611050]], [[109586808, 109586834], [109591534, 109591609], [109593481, 109593587], [109596454, 109596625], [109600627, 109600788], [109601827, 109601891], [109604272, 109604360], [109606700, 109606762], [109608998, 109609086], [109609847, 109609895], [109611695, 109611765], [109612280, 109612713]], [[109599624, 109600788], [109601827, 109601891], [109604272, 109604360], [109606700, 109606762], [109608998, 109609086], [109609847, 109609895], [109611695, 109611765], [109612280, 109613185], [109615587, 109615676], [109616505, 109616591], [109617446, 109617533], [109618292, 109618372], [109620719, 109620866], [109622282, 109622368], [109624491, 109624555], [109626156, 109626241], [109627179, 109628150]], [[109600408, 109600788], [109601827, 109601891], [109604272, 109604360], [109606700, 109608879]], [[109604053, 109604360], [109608998, 109610603]], [[109609060, 109609086], [109609847, 109609895], [109611695, 109611765], [109612280, 109613185], [109615587, 109615676], [109616505, 109617533], [109618292, 109618372], [109620719, 109620866], [109622282, 109622368], [109623221, 109623265], [109624486, 109624555], [109626156, 109626241], [109627179, 109628150]], [[109611368, 109611765], [109612280, 109613185], [109615587, 109615676], [109616505, 109616591], [109617446, 109617533], [109618292, 109618372], [109619134, 109619149], [109620735, 109620866], [109622282, 109622324]], [[109612595, 109617533], [109618292, 109621434]]]	8	389.9252714019952	9.52653138992093e-05	0.0009589405456861	True
ENSMUSG00000037989.16:B6	2	Path 2	0.3297903293550167	0.5050335737282116	0.17524324437319488	INH_midbrain	EX_cortical	2	ENSMUSG00000037989.16:B6	ENSMUSG00000037989.16	Wnk2	alternative last region	alternative donor; mutually exclusive exons	chr13	-		[49192567, 49192679]	4	[[[49189778, 49189981]], [[49189785, 49189981]], [[49191456, 49191608]], [[49192349, 49192567]]]	6	69.53068491152169	9.52653138992093e-05	0.0009589405456861	True
ENSMUSG00000022514.15:B1	1	Path 1	0.1882020917072938	0.3575221505265195	0.16932005881922568	INH_midbrain	ODC	3	ENSMUSG00000022514.15:B1	ENSMUSG00000022514.15	Il1rap	alternative first region	alternative acceptor; cassette exon	chr16	+		[26400506, 26400636]	4	[[], [[26400453, 26400506]], [[26400491, 26400506]], [[26400502, 26400506]]]	6	40.18404591830635	0.0052395922644565	0.0144902388555854	True
ENSMUSG00000022892.12:B1	3	Path 3	0.4059651858201408	0.5706592554648781	0.16469406964473726	ODC	EX_hippocampus_pyramidal	2	ENSMUSG00000022892.12:B1	ENSMUSG00000022892.12	App	alternative first region	alternative acceptor	chr16	-	[84970389, 84970593]		3	[[[84970593, 84970595]], [[84970593, 84970623]], [[84970593, 84970646]]]	9	171.71994206483686	9.52653138992093e-05	0.0009589405456861	True
ENSMUSG00000027806.10:B1	2	Path 2	0.35141490997375946	0.5159735545587091	0.16455864458494962	EX_cortical	INH_midbrain	2	ENSMUSG00000027806.10:B1	ENSMUSG00000027806.10	Tsc22d2	alternative first region	cassette exon	chr3	+		[58322140, 58325034]	2	[[], [[58322135, 58322140]]]	3	8.98666910437927	0.0018267474281319	0.0059915969972429	True
ENSMUSG00000042589.19:B1	1	Path 1	0.42393344764683955	0.5878161942876226	0.163882746640783	INH_midbrain	INH_migrating_interneuron	2	ENSMUSG00000042589.19:B1	ENSMUSG00000042589.19	Cux2	alternative first region	mutually exclusive exons	chr5	-	[122062867, 122062978]		3	[[[122062978, 122062984]], [[122185633, 122185888], [122181832, 122181907]], [[122187838, 122187914], [122181832, 122181907]]]	4	19.106786248556613	0.0053559473331845	0.0147205898154347	True
