test_id	feature_id	feature_type	start	end	path_numbers	primer	low_cell_type	high_cell_type	n_common_subjects	fitted_delta	observed_delta	observed_delta_se	minimum_total_denominator
ENSMUSG00000005506.17:B1	E:90828923-90828924	exon	90828923	90828924	4	random hexamer	EX_cortical	INH_migrating_interneuron	3	0.28887838089913226	-0.1446380822278274	0.13585232431862337	6.132978723404256
ENSMUSG00000005506.17:B3	E:90839546-90839549	exon	90839546	90839549	2	random hexamer	INH_migrating_interneuron	INH_medium_spiny	3	0.06958049651952716	-0.1481176989586986	0.17022856292561525	6.656610098470564
ENSMUSG00000005583.17:B2	E:83773383-83773443	exon	83773383	83773443	1,2	poly(dT)	EX_cerebellum_granule	EX_cortical	6	0.07321979633204813	0.48563012526957144	0.15087472798072504	14.378119429590017
ENSMUSG00000005583.17:B2	E:83773383-83773443	exon	83773383	83773443	1,2	random hexamer	EX_cerebellum_granule	EX_cortical	8	0.10936788843456774	-0.025108400131280725	0.15673370123840408	54.70320855614973
ENSMUSG00000005583.17:B2	E:83773443-83773527	exon	83773443	83773527	2	poly(dT)	EX_cerebellum_granule	EX_cortical	6	0.05720225714903087	0.47018347348581013	0.18475048452107812	14.378119429590017
ENSMUSG00000005583.17:B2	E:83773443-83773527	exon	83773443	83773527	2	random hexamer	EX_cerebellum_granule	INH_migrating_interneuron	4	0.11837154892548934	-0.1939409458790476	0.1550270932014039	17.628342245989305
ENSMUSG00000005583.17:B2	E:83773588-83773726	exon	83773588	83773726	1,3	poly(dT)	EX_cortical	EX_cerebellum_granule	6	0.057202257149030954	-0.44718857065869266	0.16780209795153195	14.378119429590017
ENSMUSG00000005583.17:B2	E:83773588-83773726	exon	83773588	83773726	1,3	random hexamer	INH_migrating_interneuron	EX_cerebellum_granule	4	0.11837154892548941	-0.016934227944812426	0.016934227944812426	17.628342245989305
ENSMUSG00000005583.17:B2	J:83741100-83773383	junction	83741100	83773383	1,2	poly(dT)	EX_cortical	INH_migrating_interneuron	3	0.08242635999680015	-0.0017907712810261895	0.02147815501791728	30.0
ENSMUSG00000005583.17:B2	J:83741100-83773383	junction	83741100	83773383	1,2	random hexamer	EX_cerebellum_granule	EX_cortical	4	0.1492787260022008	0.01458333333333331	0.04001952648395532	43.0
ENSMUSG00000005583.17:B2	J:83741100-83773588	junction	83741100	83773588	3	poly(dT)	INH_migrating_interneuron	EX_cortical	3	0.08242635999680016	-0.01628352490421457	0.034971525409058755	30.0
ENSMUSG00000005583.17:B2	J:83741100-83773588	junction	83741100	83773588	3	random hexamer	EX_cortical	EX_cerebellum_granule	4	0.14927872600220082	0.0	0.0	43.0
ENSMUSG00000005583.17:B2	J:83773527-83781173	junction	83773527	83781173	2	random hexamer	EX_cortical	INH_migrating_interneuron	3	0.12379428822725629	0.0037453183520599342	0.0037453183520599347	24.0
ENSMUSG00000005583.17:B2	J:83773726-83781173	junction	83773726	83781173	1,3	random hexamer	INH_migrating_interneuron	EX_cortical	3	0.12379428822725626	0.0037453183520599	0.003745318352059901	24.0
ENSMUSG00000005583.17:B3	E:83802716-83802740	exon	83802716	83802740	2	random hexamer	ASC	EX_cortical	3	0.13412954324680018	-0.2301705766799886	0.23140087904870235	8.585460204535348
ENSMUSG00000006005.19:B1	E:150268588-150268764	exon	150268588	150268764	1	random hexamer	INH_migrating_interneuron	EX_cortical	4	0.07315501303541799	0.46213878361633853	0.21931280440406528	5.993399339933994
ENSMUSG00000006005.19:B1	E:150269000-150269106	exon	150269000	150269106	2	random hexamer	EX_cortical	INH_migrating_interneuron	4	0.07315501303541788	-0.13353393869127478	0.3122515121152291	5.993399339933994
ENSMUSG00000006575.15:B1	E:102288910-102288925	exon	102288910	102288925	2	random hexamer	INH_migrating_interneuron	EX_cortical	7	0.1287252396058827	0.21751553890479483	0.17650649162925136	51.956124549665475
ENSMUSG00000006800.15:B1	E:165983633-165983686	exon	165983633	165983686	3	random hexamer	INH_migrating_interneuron	EX_cortical	6	0.09730197561344149	0.187597429841837	0.11284448436453669	16.40449438202247
ENSMUSG00000006800.15:B1	E:165996866-165997205	exon	165996866	165997205	1	random hexamer	EX_cortical	ODC	4	0.08035890820487453	0.01965445875353219	0.12063637489081058	9.213483146067416
ENSMUSG00000006800.15:B1	E:165997422-165997583	exon	165997422	165997583	2,3	random hexamer	ODC	EX_cortical	4	0.0803589082048744	-0.21499028108881751	0.24377443545664745	9.213483146067416
ENSMUSG00000006930.16:B1	E:100246913-100246954	exon	100246913	100246954	2	poly(dT)	EX_cortical	INH_midbrain	4	0.3567291749117209	-0.009207482318725625	0.009207482318725625	14.394472361809045
ENSMUSG00000006930.16:B1	E:100246913-100246954	exon	100246913	100246954	2	random hexamer	EX_cortical	INH_midbrain	9	0.3039030456510031	-0.13605708708084555	0.045777204603523435	174.1708542713568
ENSMUSG00000008658.17:B1	E:6167001-6167095	exon	6167001	6167095	1	poly(dT)	INH_migrating_interneuron	EX_cortical	4	0.16191201715753145	0.4508815119935822	0.22011681049167664	12.220833333333333
ENSMUSG00000008658.17:B1	E:6167001-6167095	exon	6167001	6167095	1	random hexamer	EX_cerebellum_granule	EX_cortical	7	0.07863977598118531	0.37552795482777507	0.10793256952618913	108.02499999999999
ENSMUSG00000008658.17:B1	E:6305682-6305730	exon	6305682	6305730	1	poly(dT)	INH_migrating_interneuron	EX_cortical	4	0.16191201715753145	0.06111501670327074	0.36495704708402527	12.220833333333333
ENSMUSG00000008658.17:B1	E:6305682-6305730	exon	6305682	6305730	1	random hexamer	EX_cerebellum_granule	EX_cortical	7	0.07863977598118531	0.27923579048604463	0.11328936560306	108.02499999999999
ENSMUSG00000008658.17:B1	E:6627070-6627085	exon	6627070	6627085	1	poly(dT)	INH_migrating_interneuron	EX_cortical	4	0.16191201715753145	0.1752131347059459	0.2870451070234884	12.220833333333333
ENSMUSG00000008658.17:B1	E:6627070-6627085	exon	6627070	6627085	1	random hexamer	EX_cerebellum_granule	EX_cortical	7	0.07863977598118531	0.11483691195819731	0.15910215061175798	108.02499999999999
ENSMUSG00000008658.17:B1	E:6627085-6627112	exon	6627085	6627112	1,2	poly(dT)	INH_migrating_interneuron	EX_cortical	4	0.14668848572186244	0.16061067764525083	0.2188129881247841	12.220833333333333
ENSMUSG00000008658.17:B1	E:6627085-6627112	exon	6627085	6627112	1,2	random hexamer	EX_cerebellum_granule	EX_cortical	7	0.05978493360153182	0.14554377573352859	0.13848092922192812	108.02499999999999
ENSMUSG00000008658.17:B1	E:6887709-6887949	exon	6887709	6887949	3	poly(dT)	EX_cortical	INH_migrating_interneuron	4	0.06553972654569049	-0.009659768768804651	0.023512154889734908	12.220833333333333
ENSMUSG00000008658.17:B1	E:6887709-6887949	exon	6887709	6887949	3	random hexamer	EX_cerebellum_granule	INH_migrating_interneuron	4	0.08214043201947571	0.14241486068111456	0.14241486068111456	56.2625
ENSMUSG00000008658.17:B1	E:7042173-7042174	exon	7042173	7042174	4	poly(dT)	EX_cortical	EX_cerebellum_granule	3	0.14566367639443759	-0.040567951318458396	0.04056795131845841	8.516666666666666
ENSMUSG00000008658.17:B1	E:7042173-7042174	exon	7042173	7042174	4	random hexamer	EX_cortical	EX_cerebellum_granule	7	0.08466682449216488	0.01142749444957673	0.05418289771151257	108.02499999999999
ENSMUSG00000008658.17:B1	J:6167095-6305682	junction	6167095	6305682	1	random hexamer	EX_cerebellum_granule	EX_cortical	4	0.14616754793710016	0.011123254970004201	0.223261138827022	47.0
ENSMUSG00000008658.17:B1	J:6305730-6627070	junction	6305730	6627070	1	random hexamer	EX_cerebellum_granule	EX_cortical	3	0.15025679462564234	-0.049675470728102265	0.013047689447236046	41.0
ENSMUSG00000008658.17:B1	J:6627112-7042174	junction	6627112	7042174	1,2	random hexamer	EX_cerebellum_granule	EX_cortical	6	0.06689998509184723	-0.06656551509492688	0.06296307592205883	71.0
ENSMUSG00000008658.17:B1	J:6887949-7042174	junction	6887949	7042174	3	random hexamer	EX_cerebellum_granule	INH_migrating_interneuron	3	0.09392618552529747	0.0	0.0	44.0
ENSMUSG00000008658.17:B3	E:7181728-7181768	exon	7181728	7181768	1	random hexamer	INH_migrating_interneuron	EX_cerebellum_granule	3	0.10333141842258138	0.17648471663730916	0.2833326930855672	8.378773857721226
ENSMUSG00000008658.17:B3	E:7187664-7187707	exon	7187664	7187707	2	random hexamer	EX_cerebellum_granule	INH_migrating_interneuron	3	0.10333141842258135	0.1807337342742411	0.18073373427424116	8.378773857721226
ENSMUSG00000008658.17:B4	E:7227677-7227861	exon	7227677	7227861	2,3	poly(dT)	INH_migrating_interneuron	INH_medium_spiny	4	0.07957621067170925	0.0	0.0	23.86178861788618
ENSMUSG00000008658.17:B4	E:7227861-7229390	exon	7227861	7229390	3	poly(dT)	EX_cerebellum_granule	EX_cortical	7	0.07564280325817749	0.04068243766754491	0.11136927358352156	66.40650406504065
ENSMUSG00000009079.17:B1	E:5049066-5049067	exon	5049066	5049067	2,3	random hexamer	INH_migrating_interneuron	EX_cortical	5	0.10257385602127722	-0.12447737034873652	0.11693696445814801	66.97058823529412
ENSMUSG00000009079.17:B1	E:5049067-5049096	exon	5049067	5049096	3	random hexamer	EX_cortical	INH_medium_spiny	4	0.0504722465140136	0.012329083851582798	0.05929824974909806	65.32352941176471
ENSMUSG00000009394.14:B1	E:115111862-115111877	exon	115111862	115111877	1	random hexamer	EX_hippocampus_granule	EX_hippocampus_pyramidal	3	0.2214254824147831	0.0	0.0	13.166340508806263
ENSMUSG00000011751.17:B1	J:27093729-27095542	junction	27093729	27095542	2	poly(dT)	INH_medium_spiny	EX_cortical	3	0.05468839047024243	0.0	0.0	18.0
ENSMUSG00000011751.17:B1	J:27126331-27127608	junction	27126331	27127608	4	random hexamer	EX_cortical	INH_migrating_interneuron	6	0.06780754419902778	0.0	0.0	60.0
ENSMUSG00000011751.17:B1	J:27127700-27132472	junction	27127700	27132472	4	random hexamer	EX_cortical	INH_migrating_interneuron	6	0.06780754419902778	0.0	0.0	54.0
ENSMUSG00000013033.17:B1	E:84627343-84627363	exon	84627343	84627363	1	random hexamer	INH_medium_spiny	EX_cerebellum_granule	7	0.05057926416259791	0.0671021518325084	0.0564075297564948	45.401997503121095
ENSMUSG00000013033.17:B1	E:84652890-84652905	exon	84652890	84652905	1,3	random hexamer	EX_cerebellum_granule	INH_migrating_interneuron	6	0.05440955185973457	0.315975681356299	0.20424138661290184	42.962546816479396
ENSMUSG00000013033.17:B1	J:84649737-84656092	junction	84649737	84656092	2	random hexamer	INH_midbrain	EX_cerebellum_granule	3	0.08051170640035472	-0.3872100122100122	0.25717772991545945	19.0
ENSMUSG00000013033.17:B1	J:84652905-84656092	junction	84652905	84656092	1,3	random hexamer	EX_cerebellum_granule	INH_midbrain	3	0.0805117064003547	0.033333333333333326	0.2603416558635552	16.0
ENSMUSG00000013033.17:B2	E:84663954-84664089	exon	84663954	84664089	2	random hexamer	INH_migrating_interneuron	EX_cerebellum_granule	6	0.053322665934504354	-0.23937335436329846	0.08990398534860411	45.23687365140254
ENSMUSG00000013236.18:B1	E:56769103-56769216	exon	56769103	56769216	1	poly(dT)	EX_cortical	EX_cerebellum_granule	3	0.15807194457943413	0.0	0.0	4.435483870967742
ENSMUSG00000013236.18:B1	E:56769103-56769216	exon	56769103	56769216	1	random hexamer	EX_cortical	EX_hippocampus_granule	4	0.1896783261883672	-0.020757537971010175	0.008835655375584759	19.844086021505376
ENSMUSG00000013236.18:B1	E:56783339-56783483	exon	56783339	56783483	2	poly(dT)	EX_cerebellum_granule	EX_cortical	3	0.1580719445794341	-0.15653729164078137	0.08411115370179263	4.435483870967742
ENSMUSG00000013236.18:B1	E:56783339-56783483	exon	56783339	56783483	2	random hexamer	EX_hippocampus_granule	EX_cortical	4	0.1896783261883672	0.34299785476712763	0.1639810228527503	19.844086021505376
ENSMUSG00000013236.18:B1	J:56765377-56769103	junction	56765377	56769103	1	random hexamer	ASC	EX_cortical	4	0.18775375418054085	-0.019230769230769225	0.019230769230769225	38.0
ENSMUSG00000013236.18:B1	J:56765377-56783339	junction	56765377	56783339	2	random hexamer	EX_cortical	ASC	4	0.18775375418054094	-0.01923076923076919	0.01923076923076919	38.0
ENSMUSG00000014602.16:B1	E:93010143-93010202	exon	93010143	93010202	2,3	poly(dT)	INH_midbrain	INH_medium_spiny	3	0.09917498387096761	0.0	0.0	5.650943396226415
ENSMUSG00000014602.16:B1	E:93010143-93010202	exon	93010143	93010202	2,3	random hexamer	EX_thalamus	EX_hippocampus_granule	3	0.12934742329987736	0.0	0.0	25.349056603773587
ENSMUSG00000014602.16:B1	E:93029484-93029553	exon	93029484	93029553	2,3	poly(dT)	INH_midbrain	INH_medium_spiny	3	0.09917498387096761	0.0	0.0	5.650943396226415
ENSMUSG00000014602.16:B1	E:93029484-93029553	exon	93029484	93029553	2,3	random hexamer	EX_thalamus	EX_hippocampus_granule	3	0.12934742329987736	0.0	0.0	25.349056603773587
ENSMUSG00000014602.16:B1	E:93029553-93029569	exon	93029553	93029569	3	poly(dT)	INH_midbrain	INH_medium_spiny	3	0.09150688481270686	-0.055118110236220486	0.055118110236220486	5.650943396226415
ENSMUSG00000014602.16:B1	E:93029553-93029569	exon	93029553	93029569	3	random hexamer	EX_thalamus	EX_hippocampus_granule	3	0.15459766933423574	0.0	0.0	25.349056603773587
ENSMUSG00000014602.16:B1	J:93010202-93029484	junction	93010202	93029484	2,3	poly(dT)	INH_migrating_interneuron	INH_medium_spiny	4	0.10104463723308435	0.060416666666666646	0.04755296754380552	23.0
ENSMUSG00000014602.16:B1	J:93010202-93029484	junction	93010202	93029484	2,3	random hexamer	EX_thalamus	EX_hippocampus_granule	3	0.12934742329987736	0.020903010033444785	0.01257891203611678	59.0
ENSMUSG00000014602.16:B2	E:92993273-92993300	exon	92993273	92993300	2	poly(dT)	INH_medium_spiny	EX_cortical	3	0.07927499078180948	0.2512213148739026	0.38108288797373624	4.6993528859200495
ENSMUSG00000014602.16:B2	E:92993273-92993300	exon	92993273	92993300	2	random hexamer	INH_midbrain	EX_hippocampus_granule	3	0.1490875838399939	-0.324777287866971	0.18568349105904938	4.510541697108861
ENSMUSG00000014602.16:B4	E:92962267-92962294	exon	92962267	92962294	2	random hexamer	EX_hippocampus_granule	INH_midbrain	5	0.0968433519036968	-0.21991757821080857	0.1750809033761399	13.57124692370796
ENSMUSG00000014602.16:B4	J:92953457-92964567	junction	92953457	92964567	1	random hexamer	INH_migrating_interneuron	EX_cerebellum_granule	5	0.05242515672844319	0.27214285714285713	0.09871883388323276	39.0
ENSMUSG00000015222.19:B1	E:66290820-66290871	exon	66290820	66290871	1	poly(dT)	EX_hippocampus_pyramidal	EX_hippocampus_granule	3	0.155344539954127	0.22363356428021555	0.39963951271838866	6.8350877192982455
ENSMUSG00000015222.19:B1	E:66290820-66290871	exon	66290820	66290871	1	random hexamer	EX_hippocampus_pyramidal	EX_cortical	4	0.12664997592995897	0.1044185854439082	0.02674685297730338	12.40701754385965
ENSMUSG00000015222.19:B1	E:66360877-66361301	exon	66360877	66361301	2	poly(dT)	EX_hippocampus_granule	EX_hippocampus_pyramidal	3	0.07294956527925635	-0.2463156493923817	0.12969809132003787	6.8350877192982455
ENSMUSG00000015222.19:B1	E:66360877-66361301	exon	66360877	66361301	2	random hexamer	EX_cerebellum_granule	EX_hippocampus_pyramidal	3	0.08348036104935914	0.11967458537660151	0.2333308294381763	11.347368421052632
ENSMUSG00000015222.19:B1	E:66361562-66361627	exon	66361562	66361627	1,2	poly(dT)	EX_hippocampus_pyramidal	EX_cortical	4	0.1298416923099901	0.07378177357698881	0.057432180397435244	13.947368421052632
ENSMUSG00000015222.19:B1	E:66361562-66361627	exon	66361562	66361627	1,2	random hexamer	EX_hippocampus_pyramidal	INH_medium_spiny	3	0.11860937946660399	-0.09264648132085078	0.3299005867325697	8.364912280701756
ENSMUSG00000015222.19:B1	E:66401361-66401439	exon	66401361	66401439	1,2	poly(dT)	EX_hippocampus_pyramidal	EX_cortical	4	0.1298416923099901	0.14579582952590453	0.11516980892830254	13.947368421052632
ENSMUSG00000015222.19:B1	E:66401361-66401439	exon	66401361	66401439	1,2	random hexamer	EX_hippocampus_pyramidal	INH_medium_spiny	3	0.11860937946660399	0.2532221740563396	0.25236028227012963	8.364912280701756
ENSMUSG00000015222.19:B1	E:66403813-66403816	exon	66403813	66403816	3	poly(dT)	EX_cortical	EX_hippocampus_pyramidal	4	0.10140311039576078	0.0	0.0	13.947368421052632
ENSMUSG00000015222.19:B1	E:66403813-66403816	exon	66403813	66403816	3	random hexamer	INH_medium_spiny	EX_hippocampus_pyramidal	3	0.09339771920828942	0.0	0.0	8.364912280701756
ENSMUSG00000015222.19:B1	E:66403816-66403935	exon	66403816	66403935	3,4	poly(dT)	EX_cortical	EX_hippocampus_pyramidal	4	0.12984169230998996	-0.013384231429798174	0.013384231429798174	13.947368421052632
ENSMUSG00000015222.19:B1	E:66403816-66403935	exon	66403816	66403935	3,4	random hexamer	INH_medium_spiny	EX_hippocampus_pyramidal	3	0.11860937946660395	-0.1024022174314752	0.1024022174314752	8.364912280701756
ENSMUSG00000015222.19:B1	J:66290871-66361562	junction	66290871	66361562	1	poly(dT)	INH_migrating_interneuron	ASC	8	0.06994007113083597	0.057404447286160856	0.08149663633112861	71.0
ENSMUSG00000015222.19:B1	J:66290871-66361562	junction	66290871	66361562	1	random hexamer	EX_hippocampus_granule	EX_cortical	3	0.10539984036689709	-0.22073412698412698	0.15839209411084998	21.0
ENSMUSG00000015222.19:B1	J:66361301-66361562	junction	66361301	66361562	2	poly(dT)	ASC	INH_midbrain	7	0.06087123713724047	0.20407981374367928	0.08535424684811023	50.0
ENSMUSG00000015222.19:B1	J:66361301-66361562	junction	66361301	66361562	2	random hexamer	EX_cortical	EX_hippocampus_granule	3	0.07345724035695722	-0.220734126984127	0.15839209411085003	21.0
ENSMUSG00000015222.19:B1	J:66361627-66401361	junction	66361627	66401361	1,2	poly(dT)	INH_migrating_interneuron	EX_cortical	12	0.06884473455889219	0.005681818181818167	0.016181825275222595	166.0
ENSMUSG00000015222.19:B1	J:66361627-66401361	junction	66361627	66401361	1,2	random hexamer	EX_hippocampus_granule	ASC	3	0.06099636486009441	0.055555555555555546	0.055555555555555546	16.0
ENSMUSG00000015222.19:B1	J:66401439-66419647	junction	66401439	66419647	1,2	poly(dT)	EX_cerebellum_granule	ASC	4	0.05665477412426853	0.0	0.0	45.0
ENSMUSG00000015222.19:B1	J:66403935-66419647	junction	66403935	66419647	3,4	poly(dT)	ASC	EX_cerebellum_granule	4	0.056654774124268545	0.0	0.0	45.0
ENSMUSG00000015222.19:B2	J:66438661-66440602	junction	66438661	66440602	2	poly(dT)	EX_hippocampus_granule	EX_cortical	3	0.06425926531075436	-0.008547008547008517	0.008547008547008517	22.0
ENSMUSG00000015222.19:B2	J:66438661-66440605	junction	66438661	66440605	1	poly(dT)	EX_cortical	EX_hippocampus_granule	3	0.06425926531075422	-0.008547008547008532	0.008547008547008532	22.0
ENSMUSG00000015222.19:B3	E:66451565-66455306	exon	66451565	66455306	2	poly(dT)	EX_hippocampus_granule	EX_cerebellum_granule	3	0.08348538587373093	0.2253876510910293	0.12303379091893299	4.023763440860215
ENSMUSG00000015222.19:B3	E:66451565-66455306	exon	66451565	66455306	2	random hexamer	INH_medium_spiny	EX_hippocampus_granule	5	0.07028173888916969	-0.052876037477741764	0.17585866187260024	15.874086021505377
ENSMUSG00000015222.19:B3	E:66455502-66455709	exon	66455502	66455709	2	poly(dT)	EX_hippocampus_granule	EX_cerebellum_granule	3	0.08348538587373093	0.0	0.0	4.023763440860215
ENSMUSG00000015222.19:B3	E:66455502-66455709	exon	66455502	66455709	2	random hexamer	INH_medium_spiny	EX_hippocampus_granule	5	0.07028173888916969	-0.01026360467624113	0.29584015682328024	15.874086021505377
