test_id	feature_id	feature_type	primer	n_cell_types	fitted_range	rank_correlation
ENSMUSG00000020859.17:B1	E:93904448-93904569	exon	poly(dT)	5	0.24819944089098311	0.7
ENSMUSG00000020859.17:B1	E:93904448-93904569	exon	random hexamer	4	0.1279953570747172	0.39999999999999997
ENSMUSG00000020859.17:B1	E:93927425-93927496	exon	poly(dT)	5	0.24819944089098311	0.3
ENSMUSG00000020859.17:B1	E:93927425-93927496	exon	random hexamer	4	0.1279953570747172	0.7999999999999999
ENSMUSG00000020859.17:B1	E:93934397-93934492	exon	poly(dT)	5	0.24819944089098311	0.09999999999999999
ENSMUSG00000020859.17:B1	E:93934397-93934492	exon	random hexamer	4	0.1279953570747172	0.7999999999999999
ENSMUSG00000020859.17:B1	E:93935030-93935190	exon	poly(dT)	5	0.1846139351900012	0.6
ENSMUSG00000020859.17:B1	E:93935030-93935190	exon	random hexamer	4	0.12286121530649358	0.7999999999999999
ENSMUSG00000020859.17:B1	E:93935190-93935351	exon	poly(dT)	5	0.24819944089098311	0.09999999999999999
ENSMUSG00000020859.17:B1	E:93935190-93935351	exon	random hexamer	4	0.1279953570747172	-0.19999999999999998
ENSMUSG00000020859.17:B1	J:93887399-93904448	junction	poly(dT)	5	0.24819944089098311	0.39999999999999997
ENSMUSG00000020859.17:B1	J:93887399-93904448	junction	random hexamer	4	0.1279953570747172	0.39999999999999997
ENSMUSG00000020859.17:B1	J:93904569-93927425	junction	poly(dT)	5	0.24819944089098311	-0.09999999999999999
ENSMUSG00000020859.17:B1	J:93904569-93927425	junction	random hexamer	4	0.1279953570747172	0.19999999999999998
ENSMUSG00000020859.17:B1	J:93927496-93934397	junction	poly(dT)	5	0.24819944089098311	0.0
ENSMUSG00000020859.17:B1	J:93927496-93934397	junction	random hexamer	4	0.1279953570747172	0.7999999999999999
ENSMUSG00000020859.17:B1	J:93934492-93939233	junction	poly(dT)	5	0.24819944089098311	0.7
ENSMUSG00000020859.17:B1	J:93934492-93939233	junction	random hexamer	4	0.1279953570747172	1.0
ENSMUSG00000020859.17:B1	J:93935351-93939233	junction	poly(dT)	5	0.24819944089098311	0.39999999999999997
ENSMUSG00000020859.17:B1	J:93935351-93939233	junction	random hexamer	4	0.1279953570747172	0.39999999999999997
ENSMUSG00000020859.17:B2	E:93962648-93962656	exon	poly(dT)	5	0.11544738603601626	-0.6
ENSMUSG00000020859.17:B2	E:93962648-93962656	exon	random hexamer	5	0.11544738603601626	-0.6708203932499368
ENSMUSG00000020859.17:B2	E:93970024-93970036	exon	poly(dT)	5	0.19040908048099	0.3
ENSMUSG00000020859.17:B2	E:93970024-93970036	exon	random hexamer	5	0.19040908048099	0.8999999999999998
ENSMUSG00000020859.17:B2	E:93972161-93972165	exon	poly(dT)	5	0.11544738603601626	-0.39999999999999997
ENSMUSG00000020859.17:B2	E:93972161-93972165	exon	random hexamer	5	0.11544738603601626	-0.7
ENSMUSG00000020859.17:B2	J:93962512-93970024	junction	poly(dT)	5	0.19040908048099	0.3
ENSMUSG00000020859.17:B2	J:93962512-93970024	junction	random hexamer	5	0.19040908048099	0.8999999999999998
ENSMUSG00000020859.17:B2	J:93962512-93972165	junction	poly(dT)	5	0.21045302541546512	0.39999999999999997
ENSMUSG00000020859.17:B2	J:93962512-93972165	junction	random hexamer	5	0.21045302541546512	-0.09999999999999999
ENSMUSG00000020859.17:B2	J:93970036-93972165	junction	poly(dT)	5	0.19040908048099	0.09999999999999999
ENSMUSG00000020859.17:B2	J:93970036-93972165	junction	random hexamer	5	0.19040908048099	0.8999999999999998
ENSMUSG00000020859.17:B3	E:93983637-93983640	exon	poly(dT)	5	0.2571099624784717	-0.3
ENSMUSG00000020859.17:B3	E:93983637-93983640	exon	random hexamer	3	0.07005225062361461	-1.0
ENSMUSG00000020859.17:B3	J:93983253-93983637	junction	poly(dT)	5	0.2571099624784717	0.35355339059327373
ENSMUSG00000020859.17:B3	J:93983253-93983640	junction	poly(dT)	5	0.25710996247847173	-0.39999999999999997
ENSMUSG00000020859.17:B3	J:93983253-93983640	junction	random hexamer	3	0.07005225062361464	-1.0
ENSMUSG00000020863.16:B2	E:94183858-94183963	exon	poly(dT)	5	0.07274464263831526	0.7999999999999999
ENSMUSG00000020863.16:B2	E:94183858-94183963	exon	random hexamer	5	0.07274464263831526	0.7
ENSMUSG00000020863.16:B2	J:94183858-94183963	junction	poly(dT)	5	0.07274464263831526	0.7999999999999999
ENSMUSG00000020863.16:B2	J:94183858-94183963	junction	random hexamer	5	0.07274464263831526	-0.09999999999999999
ENSMUSG00000020866.18:B4	E:94316589-94316610	exon	random hexamer	3	0.0584269408127841	0.5
ENSMUSG00000020866.18:B4	J:94314550-94316610	junction	random hexamer	3	0.058426940812784156	-1.0
ENSMUSG00000020886.18:B1	E:69909269-69909659	exon	random hexamer	6	0.26280081756073653	0.3714285714285715
ENSMUSG00000020886.18:B1	E:69909659-69909704	exon	random hexamer	6	0.28919254928953697	0.6571428571428573
ENSMUSG00000020886.18:B1	E:69909704-69909775	exon	random hexamer	6	0.2940398981663702	-0.48571428571428577
ENSMUSG00000020886.18:B1	E:69917748-69917814	exon	random hexamer	6	0.31902107829814463	0.028571428571428574
ENSMUSG00000020886.18:B1	E:69920350-69920534	exon	random hexamer	6	0.2772542792536828	-0.942857142857143
ENSMUSG00000020886.18:B1	J:69909775-69917748	junction	random hexamer	6	0.31902107829814463	-0.48571428571428577
ENSMUSG00000020886.18:B1	J:69917814-69921224	junction	random hexamer	6	0.31902107829814463	-0.6571428571428573
ENSMUSG00000020886.18:B2	E:69921420-69921429	exon	random hexamer	6	0.5495409035988672	-0.7714285714285715
ENSMUSG00000020886.18:B2	J:69921278-69921420	junction	random hexamer	6	0.5495409035988672	0.6
ENSMUSG00000020886.18:B2	J:69921278-69921429	junction	random hexamer	6	0.5495409035988672	0.2571428571428572
ENSMUSG00000020894.17:B1	E:68979315-68979335	exon	random hexamer	6	0.19796545587694014	-0.3142857142857143
ENSMUSG00000021071.18:B1	E:70394106-70394124	exon	random hexamer	5	0.16100117941730618	0.7
ENSMUSG00000021071.18:B1	E:70394124-70394388	exon	random hexamer	5	0.24343644437816225	0.6
ENSMUSG00000021087.19:B1	E:72283302-72283498	exon	random hexamer	6	0.15180180305797591	0.48571428571428577
ENSMUSG00000021087.19:B1	E:72350430-72351192	exon	random hexamer	6	0.15180180305797586	0.7714285714285715
ENSMUSG00000021087.19:B1	E:72354929-72355703	exon	random hexamer	6	0.15180180305797586	0.942857142857143
ENSMUSG00000021087.19:B1	E:72455084-72455828	exon	random hexamer	6	0.15180180305797586	0.4285714285714286
ENSMUSG00000021087.19:B1	J:72270313-72283302	junction	random hexamer	6	0.15180180305797591	0.2571428571428572
ENSMUSG00000021087.19:B1	J:72270313-72350430	junction	random hexamer	6	0.15180180305797586	0.942857142857143
ENSMUSG00000021087.19:B1	J:72351192-72354929	junction	random hexamer	6	0.15180180305797586	0.14285714285714288
ENSMUSG00000021087.19:B1	J:72355703-72455084	junction	random hexamer	6	0.15180180305797586	0.2571428571428572
ENSMUSG00000021244.16:B1	E:85043094-85043125	exon	random hexamer	6	0.06918112789151085	-0.3142857142857143
ENSMUSG00000021268.19:B1	E:109506879-109506880	exon	poly(dT)	8	0.06724665248067441	0.34156502553198664
ENSMUSG00000021268.19:B1	E:109506879-109506880	exon	random hexamer	11	0.1543955150886035	0.3454545454545455
ENSMUSG00000021268.19:B1	E:109510830-109510924	exon	poly(dT)	8	0.06724665248067435	-0.4285714285714286
ENSMUSG00000021268.19:B1	E:109510830-109510924	exon	random hexamer	11	0.1543955150886035	0.18181818181818182
ENSMUSG00000021268.19:B1	J:109510625-109510830	junction	poly(dT)	8	0.06724665248067435	-0.07185757571479554
ENSMUSG00000021268.19:B1	J:109510625-109510830	junction	random hexamer	11	0.1543955150886035	-0.3727272727272728
ENSMUSG00000021268.19:B1	J:109510625-109512312	junction	poly(dT)	8	0.06724665248067441	0.6666666666666669
ENSMUSG00000021268.19:B1	J:109510625-109512312	junction	random hexamer	11	0.1543955150886035	0.13636363636363638
ENSMUSG00000021268.19:B1	J:109510924-109512312	junction	poly(dT)	8	0.06724665248067435	0.4285714285714286
ENSMUSG00000021268.19:B1	J:109510924-109512312	junction	random hexamer	11	0.1543955150886035	-0.33636363636363636
ENSMUSG00000021288.20:B1	E:111725282-111725389	exon	random hexamer	6	0.07843320473191798	0.3714285714285715
ENSMUSG00000021288.20:B1	E:111725389-111725446	exon	random hexamer	6	0.2102864013806336	-0.4285714285714286
ENSMUSG00000021288.20:B1	E:111725446-111725476	exon	random hexamer	6	0.2767898450159342	-0.3714285714285715
ENSMUSG00000021288.20:B1	J:111725476-111738752	junction	random hexamer	6	0.2767898450159342	-0.6571428571428573
ENSMUSG00000021488.9:B1	E:55357594-55357688	exon	poly(dT)	5	0.11428852715130389	-0.7071067811865475
ENSMUSG00000021488.9:B1	E:55359887-55359920	exon	poly(dT)	5	0.10264030000576299	-0.20519567041703082
ENSMUSG00000021488.9:B1	J:55357688-55361016	junction	poly(dT)	5	0.11428852715130389	-0.7071067811865475
ENSMUSG00000021488.9:B1	J:55359920-55361016	junction	poly(dT)	5	0.10264030000576299	0.11180339887498947
ENSMUSG00000021488.9:B2	E:55361130-55361873	exon	poly(dT)	6	0.0653965307431289	0.5428571428571429
ENSMUSG00000021488.9:B2	E:55361130-55361873	exon	random hexamer	3	0.05753362706226983	-0.5
ENSMUSG00000021488.9:B2	J:55361130-55361873	junction	poly(dT)	6	0.06539653074312896	0.08571428571428573
ENSMUSG00000021488.9:B2	J:55361130-55361873	junction	random hexamer	3	0.05753362706227	-0.5
ENSMUSG00000021488.9:B3	E:55381707-55381843	exon	poly(dT)	6	0.12265400053384168	0.8285714285714287
ENSMUSG00000021488.9:B3	E:55386502-55386675	exon	poly(dT)	6	0.12265400053384168	0.5428571428571429
ENSMUSG00000021488.9:B3	E:55388354-55388659	exon	poly(dT)	6	0.10981643317483922	0.48571428571428577
ENSMUSG00000021488.9:B3	E:55388354-55388659	exon	random hexamer	3	0.09178297764617649	0.5
ENSMUSG00000021488.9:B3	E:55388659-55388660	exon	poly(dT)	6	0.11028882372790184	0.033806170189140665
ENSMUSG00000021488.9:B3	E:55388659-55388660	exon	random hexamer	3	0.0764701032334335	1.0
ENSMUSG00000021488.9:B3	E:55393330-55395890	exon	poly(dT)	6	0.10981643317483913	-0.8857142857142858
ENSMUSG00000021488.9:B3	E:55393330-55395890	exon	random hexamer	3	0.09178297764617638	0.5
ENSMUSG00000021488.9:B3	E:55408156-55408281	exon	poly(dT)	6	0.10981643317483913	-0.8285714285714287
ENSMUSG00000021488.9:B3	E:55408156-55408281	exon	random hexamer	3	0.09178297764617638	-0.5
ENSMUSG00000021488.9:B3	E:55409356-55409627	exon	poly(dT)	6	0.10981643317483913	0.2571428571428572
ENSMUSG00000021488.9:B3	E:55409356-55409627	exon	random hexamer	3	0.09178297764617638	0.5
ENSMUSG00000021488.9:B3	E:55411145-55411255	exon	poly(dT)	6	0.10981643317483913	-0.7142857142857143
ENSMUSG00000021488.9:B3	E:55411145-55411255	exon	random hexamer	3	0.09178297764617638	0.5
ENSMUSG00000021488.9:B3	E:55416260-55416336	exon	poly(dT)	6	0.10981643317483913	-0.7142857142857143
ENSMUSG00000021488.9:B3	E:55416260-55416336	exon	random hexamer	3	0.09178297764617638	1.0
ENSMUSG00000021488.9:B3	E:55424335-55424454	exon	poly(dT)	6	0.10981643317483913	-0.5428571428571429
ENSMUSG00000021488.9:B3	E:55424335-55424454	exon	random hexamer	3	0.09178297764617638	0.5
ENSMUSG00000021488.9:B3	E:55425344-55425488	exon	poly(dT)	6	0.10981643317483913	-0.14285714285714288
ENSMUSG00000021488.9:B3	E:55425344-55425488	exon	random hexamer	3	0.09178297764617638	-0.5
ENSMUSG00000021488.9:B3	E:55430471-55430595	exon	poly(dT)	6	0.10981643317483913	-0.14285714285714288
ENSMUSG00000021488.9:B3	E:55430471-55430595	exon	random hexamer	3	0.09178297764617638	1.0
ENSMUSG00000021488.9:B3	E:55437867-55438068	exon	poly(dT)	6	0.10981643317483913	0.4285714285714286
ENSMUSG00000021488.9:B3	E:55437867-55438068	exon	random hexamer	3	0.09178297764617638	0.5
ENSMUSG00000021488.9:B3	E:55438943-55439123	exon	poly(dT)	6	0.10981643317483913	-0.8285714285714287
ENSMUSG00000021488.9:B3	E:55438943-55439123	exon	random hexamer	3	0.09178297764617638	1.0
ENSMUSG00000021488.9:B3	E:55441370-55441527	exon	poly(dT)	6	0.10981643317483913	-0.7714285714285715
ENSMUSG00000021488.9:B3	E:55441370-55441527	exon	random hexamer	3	0.09178297764617638	1.0
ENSMUSG00000021488.9:B3	E:55443799-55444005	exon	poly(dT)	6	0.10981643317483913	-0.6
ENSMUSG00000021488.9:B3	E:55443799-55444005	exon	random hexamer	3	0.09178297764617638	1.0
ENSMUSG00000021488.9:B3	E:55446376-55446489	exon	poly(dT)	6	0.10981643317483913	-0.5428571428571429
ENSMUSG00000021488.9:B3	E:55446376-55446489	exon	random hexamer	3	0.09178297764617638	1.0
ENSMUSG00000021488.9:B3	E:55447503-55447773	exon	poly(dT)	6	0.10981643317483913	0.2571428571428572
ENSMUSG00000021488.9:B3	E:55447503-55447773	exon	random hexamer	3	0.09178297764617638	-0.5
ENSMUSG00000021488.9:B3	E:55449539-55449656	exon	poly(dT)	6	0.10981643317483913	-0.4285714285714286
ENSMUSG00000021488.9:B3	E:55449539-55449656	exon	random hexamer	3	0.09178297764617638	0.5
ENSMUSG00000021488.9:B3	E:55450651-55450793	exon	poly(dT)	6	0.10981643317483913	-0.08571428571428573
ENSMUSG00000021488.9:B3	E:55450651-55450793	exon	random hexamer	3	0.09178297764617638	-0.5
ENSMUSG00000021488.9:B3	E:55454748-55454855	exon	poly(dT)	6	0.10981643317483913	-0.3142857142857143
ENSMUSG00000021488.9:B3	E:55454748-55454855	exon	random hexamer	3	0.09178297764617638	0.5
ENSMUSG00000021488.9:B3	E:55458149-55458354	exon	poly(dT)	6	0.10981643317483913	-0.3142857142857143
ENSMUSG00000021488.9:B3	E:55458149-55458354	exon	random hexamer	3	0.09178297764617638	0.5
ENSMUSG00000021488.9:B3	E:55459931-55463568	exon	poly(dT)	6	0.10981643317483913	-0.3714285714285715
ENSMUSG00000021488.9:B3	E:55459931-55463568	exon	random hexamer	3	0.09178297764617638	0.5
ENSMUSG00000021488.9:B3	E:55463568-55466138	exon	poly(dT)	6	0.22016094527102717	0.3142857142857143
ENSMUSG00000021488.9:B3	E:55463568-55466138	exon	random hexamer	3	0.11231684491487706	0.5
ENSMUSG00000021488.9:B3	J:55361963-55381707	junction	poly(dT)	6	0.12265400053384168	0.2571428571428572
ENSMUSG00000021488.9:B3	J:55361963-55393330	junction	poly(dT)	6	0.12265400053384179	0.033806170189140665
ENSMUSG00000021488.9:B3	J:55381843-55386502	junction	poly(dT)	6	0.12265400053384168	0.942857142857143
ENSMUSG00000021488.9:B3	J:55386675-55393330	junction	poly(dT)	6	0.22016094527102717	-0.7714285714285715
ENSMUSG00000021488.9:B3	J:55386675-55393330	junction	random hexamer	3	0.11231684491487706	0.5
ENSMUSG00000021488.9:B3	J:55395890-55408156	junction	poly(dT)	6	0.10981643317483913	-0.7142857142857143
ENSMUSG00000021488.9:B3	J:55395890-55408156	junction	random hexamer	3	0.09178297764617638	-0.5
ENSMUSG00000021488.9:B3	J:55408281-55409356	junction	poly(dT)	6	0.10981643317483913	0.028571428571428574
ENSMUSG00000021488.9:B3	J:55408281-55409356	junction	random hexamer	3	0.09178297764617638	-0.5
ENSMUSG00000021488.9:B3	J:55409627-55411145	junction	poly(dT)	6	0.10981643317483913	-0.4285714285714286
ENSMUSG00000021488.9:B3	J:55409627-55411145	junction	random hexamer	3	0.09178297764617638	0.5
ENSMUSG00000021488.9:B3	J:55411255-55416260	junction	poly(dT)	6	0.10981643317483913	-0.8285714285714287
ENSMUSG00000021488.9:B3	J:55411255-55416260	junction	random hexamer	3	0.09178297764617638	1.0
ENSMUSG00000021488.9:B3	J:55416336-55424335	junction	poly(dT)	6	0.10981643317483913	-0.7142857142857143
ENSMUSG00000021488.9:B3	J:55416336-55424335	junction	random hexamer	3	0.09178297764617638	1.0
ENSMUSG00000021488.9:B3	J:55424454-55425344	junction	poly(dT)	6	0.10981643317483913	0.028571428571428574
ENSMUSG00000021488.9:B3	J:55424454-55425344	junction	random hexamer	3	0.09178297764617638	-0.5
ENSMUSG00000021488.9:B3	J:55425488-55430471	junction	poly(dT)	6	0.10981643317483913	-0.48571428571428577
ENSMUSG00000021488.9:B3	J:55425488-55430471	junction	random hexamer	3	0.09178297764617638	0.5
ENSMUSG00000021488.9:B3	J:55430595-55437867	junction	poly(dT)	6	0.10981643317483913	0.40583972495671394
ENSMUSG00000021488.9:B3	J:55430595-55437867	junction	random hexamer	3	0.09178297764617638	1.0
ENSMUSG00000021488.9:B3	J:55438068-55438943	junction	poly(dT)	6	0.10981643317483913	-0.8285714285714287
ENSMUSG00000021488.9:B3	J:55438068-55438943	junction	random hexamer	3	0.09178297764617638	0.5
ENSMUSG00000021488.9:B3	J:55439123-55441370	junction	poly(dT)	6	0.10981643317483913	-0.3946648814672956
ENSMUSG00000021488.9:B3	J:55439123-55441370	junction	random hexamer	3	0.09178297764617638	0.5
ENSMUSG00000021488.9:B3	J:55441527-55443799	junction	poly(dT)	6	0.10981643317483913	-0.48571428571428577
ENSMUSG00000021488.9:B3	J:55441527-55443799	junction	random hexamer	3	0.09178297764617638	-1.0
ENSMUSG00000021488.9:B3	J:55444005-55446376	junction	poly(dT)	6	0.10981643317483913	-0.7714285714285715
ENSMUSG00000021488.9:B3	J:55444005-55446376	junction	random hexamer	3	0.09178297764617638	0.5
ENSMUSG00000021488.9:B3	J:55446489-55447503	junction	poly(dT)	6	0.10981643317483913	-0.3188740696088466
ENSMUSG00000021488.9:B3	J:55446489-55447503	junction	random hexamer	3	0.09178297764617638	1.0
ENSMUSG00000021488.9:B3	J:55447773-55449539	junction	poly(dT)	6	0.10981643317483913	0.2571428571428572
ENSMUSG00000021488.9:B3	J:55447773-55449539	junction	random hexamer	3	0.09178297764617638	0.5
ENSMUSG00000021488.9:B3	J:55449656-55450651	junction	poly(dT)	6	0.10981643317483913	0.3142857142857143
ENSMUSG00000021488.9:B3	J:55449656-55450651	junction	random hexamer	3	0.09178297764617638	-0.5
ENSMUSG00000021488.9:B3	J:55450793-55454748	junction	poly(dT)	6	0.10981643317483913	-0.3714285714285715
ENSMUSG00000021488.9:B3	J:55450793-55454748	junction	random hexamer	3	0.09178297764617638	1.0
ENSMUSG00000021488.9:B3	J:55454855-55458149	junction	poly(dT)	6	0.10981643317483913	-0.6
ENSMUSG00000021488.9:B3	J:55454855-55458149	junction	random hexamer	3	0.09178297764617638	0.5
ENSMUSG00000021488.9:B3	J:55458354-55459931	junction	poly(dT)	6	0.10981643317483913	0.030358837035945815
ENSMUSG00000021488.9:B3	J:55458354-55459931	junction	random hexamer	3	0.09178297764617638	1.0
ENSMUSG00000021557.16:B1	E:59705100-59705114	exon	poly(dT)	6	0.05355719059984787	-0.23190841426097938
ENSMUSG00000021557.16:B1	E:59705114-59705125	exon	poly(dT)	6	0.5394944296764205	0.21251185925162072
ENSMUSG00000021700.11:B1	E:110416528-110416684	exon	poly(dT)	3	0.06462151923361559	0.5
ENSMUSG00000021700.11:B1	E:110417326-110417435	exon	poly(dT)	3	0.0646215192336155	-0.5
ENSMUSG00000021700.11:B1	J:110397240-110416528	junction	poly(dT)	3	0.06462151923361559	-0.5
ENSMUSG00000021700.11:B1	J:110397240-110417326	junction	poly(dT)	3	0.0646215192336155	-0.5
ENSMUSG00000021843.18:B1	E:47901212-47901243	exon	poly(dT)	5	0.09601366376249387	-0.7
ENSMUSG00000021843.18:B1	E:47901212-47901243	exon	random hexamer	3	0.07383888873351752	-1.0
ENSMUSG00000021843.18:B2	E:47941876-47941945	exon	poly(dT)	3	0.12999113610208976	1.0
ENSMUSG00000021843.18:B2	J:47941734-47941876	junction	poly(dT)	3	0.12999113610208976	1.0
ENSMUSG00000021843.18:B2	J:47941734-47943219	junction	poly(dT)	3	0.12999113610208968	0.5
ENSMUSG00000021843.18:B2	J:47941945-47943219	junction	poly(dT)	3	0.12999113610208976	1.0
ENSMUSG00000021843.18:B3	E:47954330-47954417	exon	poly(dT)	3	0.07383891266580969	1.0
ENSMUSG00000021843.18:B3	J:47952179-47954330	junction	poly(dT)	3	0.07383891266580969	-1.0
ENSMUSG00000021843.18:B3	J:47952179-47957652	junction	poly(dT)	3	0.07383891266580977	1.0
ENSMUSG00000021843.18:B3	J:47954417-47957652	junction	poly(dT)	3	0.07383891266580969	1.0
ENSMUSG00000021843.18:B4	E:47963385-47963457	exon	poly(dT)	5	0.12999114185039096	0.39999999999999997
ENSMUSG00000021843.18:B4	J:47962427-47963385	junction	poly(dT)	5	0.12999114185039096	0.7999999999999999
