Name Chr Start End EXcortical_polydT_0 EXcortical_randomhexamer_0 INHmidbrain_polydT_0 INHmidbrain_randomhexamer_0
chr16:84810555-84810556 chr16 84810555 84810556 36.62420382165605 100.4022795843111 0.0 122.10200927357032
chr16:84810555-84810557 chr16 84810555 84810557 0.0 0.0 28.12982998454405 0.0
chr16:84810556-84810557 chr16 84810556 84810557 37.12705330204492 102.41367750586659 0.0 122.72024729520865
chr16:84810557-84810558 chr16 84810557 84810558 35.78612135434127 101.49178679182032 24.420401854714065 0.0
chr16:84810557-84810559 chr16 84810557 84810559 0.0 0.0 0.0 118.08346213292117
chr16:84810558-84810559 chr16 84810558 84810559 35.61850486087831 101.40797854508884 24.111282843894898 0.0
chr16:84810559-84810560 chr16 84810559 84810560 0.0 101.24036205162588 0.0 117.46522411128284
chr16:84810559-84810562 chr16 84810559 84810562 0.0 0.0 23.183925811437405 0.0
chr16:84810559-84810564 chr16 84810559 84810564 35.2832718739524 0.0 0.0 0.0
chr16:84810560-84810561 chr16 84810560 84810561 0.0 101.5755950385518 0.0 118.7017001545595
chr16:84810561-84810562 chr16 84810561 84810562 0.0 101.65940328528328 0.0 118.08346213292117
chr16:84810562-84810563 chr16 84810562 84810563 0.0 100.98893731143144 22.56568778979907 116.84698608964452
chr16:84810563-84810564 chr16 84810563 84810564 0.0 102.83271873952397 0.0 0.0
chr16:84810563-84810565 chr16 84810563 84810565 0.0 0.0 22.256568778979908 119.01081916537866
chr16:84810564-84810565 chr16 84810564 84810565 34.948038887026485 0.0 0.0 0.0
chr16:84810564-84810566 chr16 84810564 84810566 0.0 102.91652698625545 0.0 0.0
chr16:84810565-84810566 chr16 84810565 84810566 35.031847133757964 0.0 21.94744976816074 119.31993817619784
chr16:84810566-84810567 chr16 84810566 84810567 0.0 102.58129399932953 21.32921174652241 118.7017001545595
chr16:84810566-84810568 chr16 84810566 84810568 34.948038887026485 0.0 0.0 0.0
chr16:84810567-84810568 chr16 84810567 84810568 0.0 102.66510224606101 0.0 118.08346213292117
chr16:84810567-84810571 chr16 84810567 84810571 0.0 0.0 21.638330757341578 0.0
chr16:84810568-84810569 chr16 84810568 84810569 35.70231310760979 104.76030841434797 0.0 119.629057187017
chr16:84810569-84810570 chr16 84810569 84810570 36.20516258799866 105.76600737512571 0.0 119.31993817619784
chr16:84810570-84810571 chr16 84810570 84810571 36.540395574924574 106.52028159570902 0.0 119.01081916537866
chr16:84810571-84810572 chr16 84810571 84810572 36.79182031511901 107.60978880321824 0.0 120.24729520865533
chr16:84810571-84810576 chr16 84810571 84810576 0.0 0.0 21.94744976816074 0.0
chr16:84810572-84810573 chr16 84810572 84810573 36.456587328193095 107.94502179014415 0.0 119.93817619783617
chr16:84810573-84810574 chr16 84810573 84810574 36.28897083473014 108.44787127053303 0.0 119.629057187017
chr16:84810574-84810575 chr16 84810574 84810575 36.20516258799866 108.53167951726451 0.0 0.0
chr16:84810574-84810576 chr16 84810574 84810576 0.0 0.0 0.0 118.08346213292117
chr16:84810575-84810576 chr16 84810575 84810576 36.037546094535706 108.44787127053303 0.0 0.0
chr16:84810576-84810577 chr16 84810576 84810577 36.121354341267185 108.19644653033859 0.0 117.46522411128284
chr16:84810576-84810580 chr16 84810576 84810580 0.0 0.0 22.256568778979908 0.0
chr16:84810577-84810578 chr16 84810577 84810578 36.456587328193095 110.37546094535703 0.0 0.0
chr16:84810577-84810579 chr16 84810577 84810579 0.0 0.0 0.0 118.7017001545595
chr16:84810578-84810579 chr16 84810578 84810579 36.372779081461616 110.54307743881998 0.0 0.0
chr16:84810579-84810580 chr16 84810579 84810580 36.456587328193095 110.20784445189408 0.0 118.39258114374034
chr16:84810580-84810581 chr16 84810580 84810581 34.780422393563526 108.53167951726451 21.638330757341578 116.84698608964452
chr16:84810581-84810582 chr16 84810581 84810582 34.69661414683205 108.44787127053303 0.0 116.53786707882534
chr16:84810581-84810583 chr16 84810581 84810583 0.0 0.0 21.32921174652241 0.0
chr16:84810582-84810583 chr16 84810582 84810583 34.61280590010057 109.03452899765337 0.0 116.84698608964452
chr16:84810583-84810584 chr16 84810583 84810584 34.27757291317466 109.11833724438485 0.0 0.0
chr16:84810583-84810585 chr16 84810583 84810585 0.0 0.0 0.0 115.61051004636785
chr16:84810583-84810588 chr16 84810583 84810588 0.0 0.0 21.020092735703244 0.0
chr16:84810584-84810585 chr16 84810584 84810585 0.0 108.69929601072747 0.0 0.0
chr16:84810584-84810587 chr16 84810584 84810587 34.19376466644318 0.0 0.0 0.0
chr16:84810585-84810586 chr16 84810585 84810586 0.0 108.53167951726451 0.0 115.91962905718701
chr16:84810586-84810587 chr16 84810586 84810587 0.0 108.78310425745894 0.0 115.61051004636785
chr16:84810587-84810588 chr16 84810587 84810588 33.85853167951726 108.95072075092189 0.0 113.44667697063369
chr16:84810588-84810589 chr16 84810588 84810589 33.774723432785784 108.19644653033859 20.71097372488408 113.13755795981453
chr16:84810589-84810590 chr16 84810589 84810590 34.780422393563526 110.8783104257459 0.0 113.75579598145286
chr16:84810589-84810591 chr16 84810589 84810591 0.0 0.0 21.638330757341578 0.0
chr16:84810590-84810591 chr16 84810590 84810591 34.19376466644318 0.0 0.0 109.7372488408037
chr16:84810590-84810592 chr16 84810590 84810592 0.0 108.95072075092189 0.0 0.0
chr16:84810591-84810592 chr16 84810591 84810592 34.02614817298022 0.0 21.32921174652241 109.42812982998454
chr16:84810592-84810593 chr16 84810592 84810593 35.86992960107275 114.14683204827355 0.0 110.97372488408037
chr16:84810592-84810596 chr16 84810592 84810596 0.0 0.0 21.94744976816074 0.0
chr16:84810593-84810594 chr16 84810593 84810594 35.78612135434127 114.23064029500503 0.0 110.35548686244204
chr16:84810594-84810595 chr16 84810594 84810595 35.61850486087831 115.06872276231982 0.0 109.7372488408037
chr16:84810595-84810596 chr16 84810595 84810596 0.0 114.64968152866243 0.0 109.11901081916538
chr16:84810595-84810597 chr16 84810595 84810597 35.2832718739524 0.0 0.0 0.0
chr16:84810596-84810597 chr16 84810596 84810597 0.0 114.56587328193095 21.638330757341578 108.80989180834621
chr16:84810597-84810598 chr16 84810597 84810598 34.528997653369096 113.64398256788468 0.0 0.0
chr16:84810597-84810599 chr16 84810597 84810599 0.0 0.0 21.32921174652241 107.57341576506956
chr16:84810598-84810599 chr16 84810598 84810599 34.864230640295006 114.39825678846799 0.0 0.0
chr16:84810599-84810600 chr16 84810599 84810600 34.44518940663762 114.14683204827355 21.638330757341578 108.19165378670787
chr16:84810600-84810601 chr16 84810600 84810601 0.0 114.48206503519947 0.0 108.80989180834621
chr16:84810600-84810602 chr16 84810600 84810602 0.0 0.0 21.32921174652241 0.0
chr16:84810600-84810603 chr16 84810600 84810603 34.528997653369096 0.0 0.0 0.0
chr16:84810601-84810602 chr16 84810601 84810602 0.0 115.06872276231982 0.0 108.50077279752705
chr16:84810602-84810603 chr16 84810602 84810603 0.0 115.73918873617164 21.020092735703244 108.19165378670787
chr16:84810603-84810604 chr16 84810603 84810604 0.0 116.15822996982904 0.0 108.50077279752705
chr16:84810603-84810605 chr16 84810603 84810605 34.864230640295006 0.0 20.71097372488408 0.0
chr16:84810604-84810605 chr16 84810604 84810605 0.0 116.07442172309756 0.0 108.19165378670787
chr16:84810605-84810606 chr16 84810605 84810606 35.031847133757964 117.33154542406973 0.0 108.80989180834621
chr16:84810605-84810608 chr16 84810605 84810608 0.0 0.0 20.401854714064914 0.0
chr16:84810606-84810607 chr16 84810606 84810607 35.11565538048944 117.58297016426417 0.0 108.19165378670787
chr16:84810607-84810608 chr16 84810607 84810608 35.031847133757964 117.41535367080121 0.0 107.57341576506956
chr16:84810608-84810609 chr16 84810608 84810609 0.0 116.49346295675495 20.09273570324575 0.0
chr16:84810608-84810610 chr16 84810608 84810610 34.780422393563526 0.0 0.0 106.33693972179289
chr16:84810609-84810610 chr16 84810609 84810610 0.0 116.74488769694939 0.0 0.0
chr16:84810609-84810612 chr16 84810609 84810612 0.0 0.0 19.783616692426584 0.0
chr16:84810610-84810611 chr16 84810610 84810611 34.1099564197117 115.99061347636608 0.0 102.93663060278207
chr16:84810611-84810612 chr16 84810611 84810612 33.85853167951726 115.40395574924572 0.0 103.24574961360123
chr16:84810612-84810613 chr16 84810612 84810613 33.439490445859875 113.39255782769025 0.0 0.0
chr16:84810612-84810614 chr16 84810612 84810614 0.0 0.0 0.0 99.53632148377125
chr16:84810612-84810615 chr16 84810612 84810615 0.0 0.0 19.165378670788254 0.0
chr16:84810613-84810614 chr16 84810613 84810614 33.355682199128395 113.05732484076434 0.0 0.0
chr16:84810614-84810615 chr16 84810614 84810615 33.271873952396916 112.88970834730138 0.0 99.22720247295209
