test_id	block_id	gene_id	gene_name	event_type	event_components	chromosome	strand	left_anchor	right_anchor	n_tested_paths	tested_path_signatures	n_test_levels	statistic	empirical_p_value	fdr
ENSMUSG00000020300.15:B1	ENSMUSG00000020300.15:B1	ENSMUSG00000020300.15	Cpeb4	alternative first region	cassette exon	chr11	+	null	[31822225, 31823412]	2	[[], [[31822210, 31822225]]]	4	9.160394220087444	0.0131031876023686	0.0413040303005638
ENSMUSG00000020315.19:B1	ENSMUSG00000020315.19:B1	ENSMUSG00000020315.19	Sptbn1	alternative first region	cassette exon; mutually exclusive exons	chr11	-	[30109293, 30109445]	null	3	[[[30147723, 30148257]], [[30169578, 30169772]], [[30217947, 30218169], [30169578, 30169772]]]	11	155.3436312439335	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000020340.17:B1	ENSMUSG00000020340.17:B1	ENSMUSG00000020340.17	Cyfip2	alternative first region	mutually exclusive exons	chr11	-	[46182339, 46182479]	null	3	[[[46202761, 46203185]], [[46203053, 46203121]], [[46203317, 46203686]]]	7	136.2865692848277	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000020340.17:B2	ENSMUSG00000020340.17:B2	ENSMUSG00000020340.17	Cyfip2	alternative last region	cassette exon	chr11	-	null	[46084681, 46087294]	2	[[], [[46084676, 46084681]]]	7	64.45083209331264	0.000223164472216	0.0015647871063651
ENSMUSG00000020590.17:B1	ENSMUSG00000020590.17:B1	ENSMUSG00000020590.17	Snx13	alternative last region		chr12	+	[35183307, 35183379]	null	2	[[[35183513, 35184682]], [[35188024, 35188170], [35188398, 35188467], [35190166, 35190279], [35194087, 35197478]]]	4	8.814847765680275	0.0160010079375078	0.0488812952602084
ENSMUSG00000020661.16:B1	ENSMUSG00000020661.16:B1	ENSMUSG00000020661.16	Dnmt3a	alternative first region	alternative acceptor	chr12	+	null	[3945542, 3945758]	3	[[[3857029, 3857120], [3885026, 3885260], [3899634, 3899739], [3915984, 3916252], [3922834, 3922878], [3923281, 3923428]], [[3941727, 3941860]], [[3941743, 3941860]]]	4	24.687964814966023	0.000669493416648	0.0034966796922293
ENSMUSG00000020703.4:B1	ENSMUSG00000020703.4:B1	ENSMUSG00000020703.4	5530401A14Rik	alternative first region	cassette exon	chr11	+	null	[81751504, 81752162]	2	[[], [[81751498, 81751504]]]	4	34.704026061632405	0.0001259921884843	0.0015180391809236
ENSMUSG00000020747.19:B2	ENSMUSG00000020747.19:B2	ENSMUSG00000020747.19	Tmem94	alternative last region	cassette exon	chr11	+	[115689100, 115689859]	null	2	[[], [[115689859, 115690192]]]	3	8.282498296376275	0.0035573502547831	0.0143340289678028
ENSMUSG00000020827.19:B2	ENSMUSG00000020827.19:B2	ENSMUSG00000020827.19	Mink1	cassette exon	cassette exon	chr11	+	[70494593, 70494760]	[70495009, 70495079]	2	[[], [[70494760, 70494769]]]	7	19.7015541040372	0.0024548091943762	0.0103848341453304
ENSMUSG00000020859.17:B1	ENSMUSG00000020859.17:B1	ENSMUSG00000020859.17	Spag9	alternative first region	alternative acceptor	chr11	+	null	[93939233, 93939384]	3	[[[93886928, 93887399], [93904448, 93904569], [93927425, 93927496], [93934397, 93934492]], [[93935030, 93935351]], [[93935190, 93935351]]]	5	31.01742258069811	0.0010479184528913	0.0051414401228633
ENSMUSG00000020859.17:B2	ENSMUSG00000020859.17:B2	ENSMUSG00000020859.17	Spag9	compound internal	cassette exon; multi-exon skipping; mutually exclusive exons	chr11	+	[93962390, 93962512]	[93972165, 93972223]	4	[[], [[93962648, 93962656], [93972161, 93972165]], [[93970024, 93970036]], [[93971565, 93971580]]]	5	45.50178229793075	0.0002857959416976	0.0019312052846277
ENSMUSG00000020859.17:B3	ENSMUSG00000020859.17:B3	ENSMUSG00000020859.17	Spag9	cassette exon	cassette exon	chr11	+	[93983163, 93983253]	[93983640, 93983808]	2	[[], [[93983637, 93983640]]]	5	20.157481525120733	0.0003719776813391	0.0022697996529028
ENSMUSG00000020863.16:B2	ENSMUSG00000020863.16:B2	ENSMUSG00000020863.16	Luc7l3	alternative acceptor	alternative acceptor	chr11	-	[94181964, 94182404]	[94183963, 94184104]	2	[[[94182404, 94183858]], [[94182404, 94183963]]]	10	69.68902912114676	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000020866.18:B1	ENSMUSG00000020866.18:B1	ENSMUSG00000020866.18	Cacna1g	alternative first region	cassette exon	chr11	-	[94364201, 94364926]	null	2	[[], [[94364926, 94365024]]]	3	11.0545821682019	0.0002884338044418	0.0019312052846277
ENSMUSG00000020866.18:B4	ENSMUSG00000020866.18:B4	ENSMUSG00000020866.18	Cacna1g	compound internal	cassette exon; mutually exclusive exons	chr11	-	[94309644, 94309796]	[94316610, 94316803]	3	[[[94314496, 94314550]], [[94316589, 94316610]], [[94316589, 94316610], [94314496, 94314550]]]	3	15.184343168351216	0.0014879107253564	0.0068298170151028
ENSMUSG00000020866.18:B7	ENSMUSG00000020866.18:B7	ENSMUSG00000020866.18	Cacna1g	alternative last region	alternative donor; cassette exon	chr11	-	null	[94299461, 94300402]	3	[[], [[94299216, 94299461]], [[94299231, 94299461]]]	3	15.18434317560123	0.0014879107253564	0.0068298170151028
ENSMUSG00000020886.18:B1	ENSMUSG00000020886.18:B1	ENSMUSG00000020886.18	Dlg4	alternative first region	alternative acceptor; mutually exclusive exons	chr11	+	null	[69921224, 69921278]	6	[[[69909269, 69909775], [69917748, 69917814]], [[69909659, 69909775]], [[69909704, 69909775], [69917748, 69917814]], [[69918613, 69918984]], [[69920312, 69920534]], [[69920350, 69920534]]]	6	221.1962922153513	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000020886.18:B2	ENSMUSG00000020886.18:B2	ENSMUSG00000020886.18	Dlg4	cassette exon	cassette exon	chr11	+	[69921224, 69921278]	[69921429, 69921480]	2	[[], [[69921420, 69921429]]]	6	58.41342294965177	0.000197745699031	0.0015180391809236
ENSMUSG00000020894.17:B1	ENSMUSG00000020894.17:B1	ENSMUSG00000020894.17	Vamp2	alternative first region	cassette exon	chr11	+	null	[68979335, 68979453]	2	[[], [[68979315, 68979335]]]	6	22.498172490619343	0.000395491398062	0.0022943654069986
ENSMUSG00000020900.16:B1	ENSMUSG00000020900.16:B1	ENSMUSG00000020900.16	Myh10	alternative first region	mutually exclusive exons	chr11	+	null	[68590035, 68590411]	2	[[[68582937, 68583008]], [[68583141, 68583385]]]	6	27.536189539019976	0.000197745699031	0.0015180391809236
ENSMUSG00000021010.10:B1	ENSMUSG00000021010.10:B1	ENSMUSG00000021010.10	Npas3	alternative first region	mutually exclusive exons	chr12	+	null	[53547816, 53548061]	3	[[[53294939, 53295530]], [[53295459, 53295530], [53401127, 53401217]], [[53299828, 53299878]]]	7	71.70997897205079	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000021010.10:B3	ENSMUSG00000021010.10:B3	ENSMUSG00000021010.10	Npas3	cassette exon	cassette exon	chr12	+	[54112573, 54112689]	[54114520, 54115857]	2	[[], [[54112689, 54112698]]]	7	25.37421734824024	0.000446328944432	0.0025396544729503
ENSMUSG00000021061.16:B1	ENSMUSG00000021061.16:B1	ENSMUSG00000021061.16	Sptb	alternative first region	cassette exon	chr12	-	[76756708, 76756797]	null	2	[[], [[76756797, 76757321]]]	5	15.884760500947976	0.0009919404835709	0.004921019502061
ENSMUSG00000021068.18:B1	ENSMUSG00000021068.18:B1	ENSMUSG00000021068.18	Nin	alternative first region	cassette exon; multi-exon skipping	chr12	-	[70149424, 70149628]	null	4	[[], [[70158627, 70158694]], [[70158627, 70158699], [70158209, 70158256]], [[70158627, 70158809], [70157845, 70158256]]]	2	14.645585712490544	0.0003779765654529	0.0022697996529028
ENSMUSG00000021071.18:B1	ENSMUSG00000021071.18:B1	ENSMUSG00000021071.18	Trim9	alternative first region	alternative acceptor	chr12	-	[70393120, 70394100]	null	4	[[[70394100, 70394104]], [[70394100, 70394106]], [[70394100, 70394124]], [[70394100, 70394388]]]	5	40.21086644227528	0.0005715918833952	0.003084864073718
ENSMUSG00000021087.19:B1	ENSMUSG00000021087.19:B1	ENSMUSG00000021087.19	Rtn1	alternative first region		chr12	-	[72270105, 72270313]	null	2	[[[72283302, 72283498]], [[72455084, 72455828], [72354929, 72355703], [72350430, 72351192]]]	6	22.788791396871787	0.000395491398062	0.0022943654069986
ENSMUSG00000021244.16:B1	ENSMUSG00000021244.16:B1	ENSMUSG00000021244.16	Ylpm1	alternative first region	alternative acceptor; cassette exon	chr12	+	null	[85043263, 85043833]	3	[[], [[85043094, 85043263]], [[85043125, 85043263]]]	7	72.41904151641016	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000021313.17:B1	ENSMUSG00000021313.17:B1	ENSMUSG00000021313.17	Ryr2	complex internal		chr13	-	[11900349, 11900424]	[11933196, 11933301]	2	[[[11915791, 11915798], [11910077, 11910106]], [[11918103, 11918124], [11905719, 11905734]]]	7	61.157001586221256	0.000223164472216	0.0015647871063651
ENSMUSG00000021488.9:B1	ENSMUSG00000021488.9:B1	ENSMUSG00000021488.9	Nsd1	alternative first region	mutually exclusive exons	chr13	+	null	[55361016, 55361130]	3	[[[55357594, 55357688]], [[55358547, 55358878]], [[55359887, 55359920]]]	6	66.4762444876567	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000021488.9:B2	ENSMUSG00000021488.9:B2	ENSMUSG00000021488.9	Nsd1	cassette exon	cassette exon	chr13	+	[55361016, 55361130]	[55361873, 55361963]	2	[[], [[55361130, 55361873]]]	6	29.100709471536888	0.000197745699031	0.0015180391809236
ENSMUSG00000021488.9:B3	ENSMUSG00000021488.9:B3	ENSMUSG00000021488.9	Nsd1	alternative last region	alternative donor	chr13	+	[55361873, 55361963]	null	4	[[[55381707, 55381843], [55386502, 55386675], [55388354, 55388659]], [[55381707, 55381843], [55386502, 55386675], [55388354, 55388660]], [[55381707, 55381843], [55386502, 55386675], [55393330, 55395890], [55408156, 55408281], [55409356, 55409627], [55411145, 55411255], [55416260, 55416336], [55424335, 55424454], [55425344, 55425488], [55430471, 55430595], [55437867, 55438068], [55438943, 55439123], [55441370, 55441527], [55443799, 55444005], [55446376, 55446489], [55447503, 55447773], [55449539, 55449656], [55450651, 55450793], [55454748, 55454855], [55458149, 55458354], [55459931, 55466138]], [[55393330, 55395890], [55408156, 55408281], [55409356, 55409627], [55411145, 55411255], [55416260, 55416336], [55424335, 55424454], [55425344, 55425488], [55430471, 55430595], [55437867, 55438068], [55438943, 55439123], [55441370, 55441527], [55443799, 55444005], [55446376, 55446489], [55447503, 55447773], [55449539, 55449656], [55450651, 55450793], [55454748, 55454855], [55458149, 55458354], [55459931, 55463568]]]	6	85.14194531502999	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000021495.11:B1	ENSMUSG00000021495.11:B1	ENSMUSG00000021495.11	Fam193b	alternative first region	cassette exon	chr13	-	[55718587, 55718913]	null	2	[[], [[55718913, 55718933]]]	3	7.324635120010942	0.007210845111047	0.0251814022407347
ENSMUSG00000021500.18:B3	ENSMUSG00000021500.18:B3	ENSMUSG00000021500.18	Ddx46	mutually exclusive exons	mutually exclusive exons	chr13	+	[55806832, 55806911]	[55811031, 55811196]	2	[[[55806911, 55806982]], [[55808529, 55808612]]]	4	24.45956548958729	0.0001259921884843	0.0015180391809236
ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16:B1	ENSMUSG00000021557.16	Agtpbp1	alternative first region	alternative acceptor	chr13	-	[59692200, 59692253]	null	3	[[[59705036, 59705100], [59692253, 59692265]], [[59705036, 59705114], [59692253, 59692265]], [[59705036, 59705125], [59692253, 59692265]]]	10	145.414320840994	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000021708.19:B1	ENSMUSG00000021708.19:B1	ENSMUSG00000021708.19	Rasgrf2	alternative last region		chr13	-	null	[92159298, 92159417]	2	[[[92154148, 92154309], [92152876, 92152943], [92152237, 92152374], [92136075, 92136158], [92131571, 92131820], [92130712, 92130975], [92120299, 92120404], [92117065, 92117155], [92067946, 92068050], [92050637, 92050750], [92044482, 92044543], [92044127, 92044231], [92041824, 92041909], [92038637, 92038835], [92035750, 92035830], [92034470, 92034588], [92033731, 92033800], [92028518, 92032643]], [[92158556, 92159119]]]	3	10.724680637960727	0.0002884338044418	0.0019312052846277
ENSMUSG00000021843.18:B1	ENSMUSG00000021843.18:B1	ENSMUSG00000021843.18	Ktn1	alternative first region	cassette exon	chr14	+	null	[47901243, 47901772]	2	[[], [[47901212, 47901243]]]	5	16.25008496999249	0.0008679479231246	0.0044166150030998
ENSMUSG00000021843.18:B2	ENSMUSG00000021843.18:B2	ENSMUSG00000021843.18	Ktn1	cassette exon	cassette exon	chr14	+	[47941643, 47941734]	[47943219, 47943257]	2	[[], [[47941876, 47941945]]]	5	12.079986411172046	0.0099194048357098	0.0324751103169103
ENSMUSG00000021843.18:B3	ENSMUSG00000021843.18:B3	ENSMUSG00000021843.18	Ktn1	cassette exon	cassette exon	chr14	+	[47952088, 47952179]	[47957652, 47957742]	2	[[], [[47954330, 47954417]]]	5	16.25007894309138	0.0008679479231246	0.0044166150030998
ENSMUSG00000021843.18:B4	ENSMUSG00000021843.18:B4	ENSMUSG00000021843.18	Ktn1	cassette exon	cassette exon	chr14	+	[47962334, 47962427]	[47963682, 47963766]	2	[[], [[47963385, 47963457]]]	5	12.079990541316532	0.0097954122752634	0.0322470041815975
ENSMUSG00000021843.18:B5	ENSMUSG00000021843.18:B5	ENSMUSG00000021843.18	Ktn1	cassette exon	cassette exon	chr14	+	[47963682, 47963766]	[47967796, 47967880]	2	[[], [[47963927, 47964011]]]	5	16.43340229070447	0.0007439553626782	0.0038629285741397
ENSMUSG00000021843.18:B7	ENSMUSG00000021843.18:B7	ENSMUSG00000021843.18	Ktn1	alternative last region	alternative donor	chr14	+	[47973558, 47973736]	null	5	[[[47973736, 47973745]], [[47973736, 47973746]], [[47973736, 47973748]], [[47973736, 47973750]], [[47973736, 47974020]]]	5	43.05631196360806	0.0013337143945889	0.00618579514782
ENSMUSG00000021910.16:B1	ENSMUSG00000021910.16:B1	ENSMUSG00000021910.16	Nisch	whole-gene complex		chr14	-	null	null	3	[[[30928523, 30928657], [30926398, 30926482], [30925183, 30925366], [30914537, 30914586], [30913341, 30913505], [30912952, 30913048], [30911687, 30911783], [30910595, 30910751], [30909606, 30909675], [30909015, 30909201], [30907646, 30908844]], [[30928523, 30928658], [30926398, 30926482], [30923822, 30925366]], [[30928523, 30928758], [30926398, 30926482], [30925183, 30925366], [30914537, 30914586], [30913341, 30913505], [30912952, 30913048], [30911687, 30911783], [30910595, 30910751], [30909606, 30909675], [30909015, 30909201], [30908715, 30908844], [30907268, 30907382], [30906898, 30907007], [30902778, 30902906], [30901792, 30901842], [30898286, 30899669], [30896212, 30896843], [30895543, 30895700], [30895020, 30895149], [30894393, 30894555], [30892886, 30894135]]]	6	71.41459729526507	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000022000.12:B1	ENSMUSG00000022000.12:B1	ENSMUSG00000022000.12	Zc3h13	alternative first region	cassette exon	chr14	+	null	[75521825, 75522105]	2	[[], [[75521812, 75521825]]]	6	31.731658424106254	0.000197745699031	0.0015180391809236
ENSMUSG00000022010.20:B1	ENSMUSG00000022010.20:B1	ENSMUSG00000022010.20	Tsc22d1	alternative first region	alternative acceptor; mutually exclusive exons	chr14	+	null	[76742688, 76742737]	7	[[[76653026, 76656449]], [[76714356, 76714463]], [[76725198, 76725364]], [[76725875, 76726115]], [[76741917, 76742281]], [[76741969, 76742281]], [[76742537, 76742688]]]	4	41.736172028926056	0.002762694103077	0.0114426934827447
ENSMUSG00000022054.12:B1	ENSMUSG00000022054.12:B1	ENSMUSG00000022054.12	Nefm	alternative last region		chr14	-	null	[68360269, 68360394]	2	[[[68353398, 68353465], [68320038, 68322419]], [[68356731, 68358833]]]	5	28.728885963425817	0.0001239925604463	0.0015180391809236
ENSMUSG00000022185.20:B1	ENSMUSG00000022185.20:B1	ENSMUSG00000022185.20	Acin1	alternative first region	alternative acceptor	chr14	-	[54889173, 54889315]	null	4	[[[54890991, 54891073]], [[54891136, 54891152], [54890670, 54890735]], [[54891136, 54891158], [54890670, 54890735]], [[54923925, 54924388], [54922467, 54922533], [54916697, 54916809], [54916199, 54916319], [54904529, 54904618], [54901828, 54903091], [54901043, 54901262], [54899624, 54899740]]]	4	23.94225870191157	0.0085738782509288	0.0290305649522894
ENSMUSG00000022185.20:B2	ENSMUSG00000022185.20:B2	ENSMUSG00000022185.20	Acin1	cassette exon	cassette exon	chr14	-	[54884159, 54884290]	[54885544, 54885587]	2	[[], [[54884290, 54884293]]]	4	11.829068731747611	0.0017638906387803	0.0078931890142409
ENSMUSG00000022194.16:B1	ENSMUSG00000022194.16:B1	ENSMUSG00000022194.16	Pabpn1	alternative first region	mutually exclusive exons	chr14	+	null	[55132304, 55132419]	3	[[[55131604, 55131951]], [[55132029, 55132126]], [[55132058, 55132304]]]	5	57.63162898492606	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000022194.16:B3	ENSMUSG00000022194.16:B3	ENSMUSG00000022194.16	Pabpn1	alternative last region	alternative donor; mutually exclusive exons	chr14	+	[55134577, 55134729]	null	4	[[[55134729, 55134856]], [[55134729, 55135014]], [[55134729, 55135613]], [[55135473, 55135626]]]	5	83.84129621126189	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000022263.11:B1	ENSMUSG00000022263.11:B1	ENSMUSG00000022263.11	Trio	alternative first region	multi-exon skipping	chr15	-	[27919302, 27919357]	null	2	[[], [[28025425, 28025934], [27919357, 27919377]]]	11	132.1230021556768	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000022311.16:B1	ENSMUSG00000022311.16:B1	ENSMUSG00000022311.16	Csmd3	alternative first region	cassette exon	chr15	-	[48655122, 48655329]	null	2	[[], [[48655329, 48655385]]]	4	9.892185875448927	0.008063500062996	0.0274590700041989
ENSMUSG00000022415.13:B1	ENSMUSG00000022415.13:B1	ENSMUSG00000022415.13	Syngr1	alternative first region	cassette exon	chr15	+	null	[79975544, 79975693]	2	[[], [[79975534, 79975544]]]	4	13.680608932588466	0.0003779765654529	0.0022697996529028
ENSMUSG00000022456.19:B1	ENSMUSG00000022456.19:B1	ENSMUSG00000022456.19	Septin3	alternative first region	mutually exclusive exons	chr15	+	null	[82163615, 82163807]	3	[[[82153002, 82153268], [82155633, 82157066]], [[82159093, 82159254]], [[82159439, 82159687]]]	6	27.37614368497474	0.004572735067162	0.0174764831644111
ENSMUSG00000022456.19:B2	ENSMUSG00000022456.19:B2	ENSMUSG00000022456.19	Septin3	cassette exon	cassette exon	chr15	+	[82174938, 82175032]	[82175453, 82175519]	2	[[], [[82175032, 82175453]]]	6	18.03992917349822	0.0023729483883725	0.0101348227330731
ENSMUSG00000022477.14:B1	ENSMUSG00000022477.14:B1	ENSMUSG00000022477.14	Aco2	alternative first region	cassette exon	chr15	+	null	[81756684, 81756749]	2	[[], [[81756509, 81756684]]]	6	19.555365689931683	0.0011864741941862	0.0056199748400153
ENSMUSG00000022477.14:B2	ENSMUSG00000022477.14:B2	ENSMUSG00000022477.14	Aco2	alternative last region		chr15	+	[81773498, 81773580]	null	3	[[[81773580, 81773635], [81779370, 81779629], [81783329, 81783422], [81787676, 81787835], [81788056, 81788207], [81788963, 81789068], [81790052, 81790144], [81791626, 81791732], [81793690, 81793848], [81794042, 81794116], [81794613, 81794725], [81796086, 81796209], [81796406, 81796562], [81797306, 81797498], [81797880, 81798013], [81798438, 81798560], [81798828, 81799334]], [[81773580, 81773889]], [[81773686, 81773890]]]	6	39.651802335772885	0.0003810612555968	0.0022697996529028
