test_id	block_id	gene_id	gene_name	event_type	event_components	chromosome	strand	left_anchor	right_anchor	n_tested_paths	tested_path_signatures	n_test_levels	statistic	empirical_p_value	fdr
ENSMUSG00000005045.17:B1|cell_type|EX_cortical|EX_hippocampus_granule	ENSMUSG00000005045.17:B1	ENSMUSG00000005045.17	Chd5	alternative first region	cassette exon	chr4	+	null	[152423343, 152423487]	2	[[], [[152423107, 152423343]]]	2	13.636726694509418	0.0126944024519041	0.0489294987108
ENSMUSG00000005045.17:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000005045.17:B1	ENSMUSG00000005045.17	Chd5	alternative first region	cassette exon	chr4	+	null	[152423343, 152423487]	2	[[], [[152423107, 152423343]]]	2	68.9064826289289	0.0001174674027957	0.001870378857191
ENSMUSG00000005045.17:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000005045.17:B1	ENSMUSG00000005045.17	Chd5	alternative first region	cassette exon	chr4	+	null	[152423343, 152423487]	2	[[], [[152423107, 152423343]]]	2	43.73516135943756	3.1724881824815205e-05	0.001049508388176
ENSMUSG00000005045.17:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000005045.17:B1	ENSMUSG00000005045.17	Chd5	alternative first region	cassette exon	chr4	+	null	[152423343, 152423487]	2	[[], [[152423107, 152423343]]]	2	53.87576206392291	3.1724881824815205e-05	0.001049508388176
ENSMUSG00000005045.17:B1|cell_type|INH_medium_spiny|INH_midbrain	ENSMUSG00000005045.17:B1	ENSMUSG00000005045.17	Chd5	alternative first region	cassette exon	chr4	+	null	[152423343, 152423487]	2	[[], [[152423107, 152423343]]]	2	12.497146358815488	0.0059908375425819	0.02814002756503
ENSMUSG00000005045.17:B1|cell_type|INH_medium_spiny|INH_migrating_interneuron	ENSMUSG00000005045.17:B1	ENSMUSG00000005045.17	Chd5	alternative first region	cassette exon	chr4	+	null	[152423343, 152423487]	2	[[], [[152423107, 152423343]]]	2	40.26987704006641	0.0004698696111828	0.0044488073320122
ENSMUSG00000005089.16:B1|cell_type|ASC|EX_cerebellum_granule	ENSMUSG00000005089.16:B1	ENSMUSG00000005089.16	Slc1a2	alternative first region	mutually exclusive exons	chr2	+	null	[102566288, 102566428]	2	[[[102489003, 102489646]], [[102536782, 102536828]]]	2	85.26309791807746	0.0002625360987135	0.0029858859114254
ENSMUSG00000005089.16:B1|cell_type|ASC|EX_cortical	ENSMUSG00000005089.16:B1	ENSMUSG00000005089.16	Slc1a2	alternative first region	mutually exclusive exons	chr2	+	null	[102566288, 102566428]	2	[[[102489003, 102489646]], [[102536782, 102536828]]]	2	64.88443671023833	3.1724881824815205e-05	0.001049508388176
ENSMUSG00000005089.16:B1|cell_type|ASC|INH_medium_spiny	ENSMUSG00000005089.16:B1	ENSMUSG00000005089.16	Slc1a2	alternative first region	mutually exclusive exons	chr2	+	null	[102566288, 102566428]	2	[[[102489003, 102489646]], [[102536782, 102536828]]]	2	151.63596874109285	6.66266906522753e-05	0.0012429286102705
ENSMUSG00000005089.16:B1|cell_type|ASC|INH_midbrain	ENSMUSG00000005089.16:B1	ENSMUSG00000005089.16	Slc1a2	alternative first region	mutually exclusive exons	chr2	+	null	[102566288, 102566428]	2	[[[102489003, 102489646]], [[102536782, 102536828]]]	2	69.88834624351824	8.549566109519942e-05	0.0015439751576377
ENSMUSG00000005089.16:B1|cell_type|ASC|INH_migrating_interneuron	ENSMUSG00000005089.16:B1	ENSMUSG00000005089.16	Slc1a2	alternative first region	mutually exclusive exons	chr2	+	null	[102566288, 102566428]	2	[[[102489003, 102489646]], [[102536782, 102536828]]]	2	145.02639762953518	0.000110023104852	0.0018291341181648
ENSMUSG00000005089.16:B1|cell_type|ASC|ODC	ENSMUSG00000005089.16:B1	ENSMUSG00000005089.16	Slc1a2	alternative first region	mutually exclusive exons	chr2	+	null	[102566288, 102566428]	2	[[[102489003, 102489646]], [[102536782, 102536828]]]	2	92.96324513669644	0.0004241961482989	0.0041345285247724
ENSMUSG00000005089.16:B1|cell_type|EX_cerebellum_granule|INH_migrating_interneuron	ENSMUSG00000005089.16:B1	ENSMUSG00000005089.16	Slc1a2	alternative first region	mutually exclusive exons	chr2	+	null	[102566288, 102566428]	2	[[[102489003, 102489646]], [[102536782, 102536828]]]	2	12.444665521912269	0.0034634033710459	0.0187787890214265
ENSMUSG00000005089.16:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000005089.16:B1	ENSMUSG00000005089.16	Slc1a2	alternative first region	mutually exclusive exons	chr2	+	null	[102566288, 102566428]	2	[[[102489003, 102489646]], [[102536782, 102536828]]]	2	64.64691158652565	0.0002343566908835	0.0028775059341401
ENSMUSG00000005089.16:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000005089.16:B1	ENSMUSG00000005089.16	Slc1a2	alternative first region	mutually exclusive exons	chr2	+	null	[102566288, 102566428]	2	[[[102489003, 102489646]], [[102536782, 102536828]]]	2	69.82572608494118	0.0001332533813045	0.0019795393898133
ENSMUSG00000005089.16:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000005089.16:B1	ENSMUSG00000005089.16	Slc1a2	alternative first region	mutually exclusive exons	chr2	+	null	[102566288, 102566428]	2	[[[102489003, 102489646]], [[102536782, 102536828]]]	2	42.96362468620463	0.0001174674027957	0.001870378857191
ENSMUSG00000005089.16:B1|cell_type|EX_cortical|ODC	ENSMUSG00000005089.16:B1	ENSMUSG00000005089.16	Slc1a2	alternative first region	mutually exclusive exons	chr2	+	null	[102566288, 102566428]	2	[[[102489003, 102489646]], [[102536782, 102536828]]]	2	17.089646234809095	0.0053731512117869	0.0258703042799199
ENSMUSG00000005360.15:B1|cell_type|ASC|EX_cerebellum_granule	ENSMUSG00000005360.15:B1	ENSMUSG00000005360.15	Slc1a3	alternative first region	cassette exon	chr15	-	[8739822, 8739893]	null	2	[[], [[8739893, 8740248]]]	2	24.72038421090596	0.0013778849466069	0.0094063945177485
ENSMUSG00000005417.18:B1|cell_type|ASC|EX_cerebellum_granule	ENSMUSG00000005417.18:B1	ENSMUSG00000005417.18	Mprip	alternative first region	cassette exon	chr11	+	null	[59553332, 59553774]	2	[[], [[59553320, 59553332]]]	2	13.627698524644671	0.005068648196447	0.0248271524527008
ENSMUSG00000005417.18:B1|cell_type|EX_cerebellum_granule|INH_medium_spiny	ENSMUSG00000005417.18:B1	ENSMUSG00000005417.18	Mprip	alternative first region	cassette exon	chr11	+	null	[59553332, 59553774]	2	[[], [[59553320, 59553332]]]	2	13.682982937176629	0.0048225973131243	0.0240279694247998
ENSMUSG00000005417.18:B1|cell_type|EX_cerebellum_granule|INH_midbrain	ENSMUSG00000005417.18:B1	ENSMUSG00000005417.18	Mprip	alternative first region	cassette exon	chr11	+	null	[59553332, 59553774]	2	[[], [[59553320, 59553332]]]	2	12.841083931394897	0.0060036415530731	0.028150629513684
ENSMUSG00000005417.18:B1|cell_type|EX_cortical|EX_hippocampus_granule	ENSMUSG00000005417.18:B1	ENSMUSG00000005417.18	Mprip	alternative first region	cassette exon	chr11	+	null	[59553332, 59553774]	2	[[], [[59553320, 59553332]]]	2	22.05741631697573	0.0068959804510343	0.0310470167259832
ENSMUSG00000005417.18:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000005417.18:B1	ENSMUSG00000005417.18	Mprip	alternative first region	cassette exon	chr11	+	null	[59553332, 59553774]	2	[[], [[59553320, 59553332]]]	2	22.13672883689948	6.344976364963041e-05	0.0011875820828792
ENSMUSG00000005417.18:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000005417.18:B1	ENSMUSG00000005417.18	Mprip	alternative first region	cassette exon	chr11	+	null	[59553332, 59553774]	2	[[], [[59553320, 59553332]]]	2	7.501618104770789	0.0115606936416184	0.0457610789980732
ENSMUSG00000005417.18:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000005417.18:B1	ENSMUSG00000005417.18	Mprip	alternative first region	cassette exon	chr11	+	null	[59553332, 59553774]	2	[[], [[59553320, 59553332]]]	2	61.93218819678566	0.0002625360987135	0.0029858859114254
ENSMUSG00000005417.18:B2|cell_type|ASC|EX_cerebellum_granule	ENSMUSG00000005417.18:B2	ENSMUSG00000005417.18	Mprip	cassette exon	cassette exon	chr11	+	[59622333, 59622418]	[59626769, 59626890]	2	[[], [[59626655, 59626769]]]	2	14.17977303107767	0.0069878450863638	0.0312861737431063
ENSMUSG00000005417.18:B2|cell_type|ASC|EX_cortical	ENSMUSG00000005417.18:B2	ENSMUSG00000005417.18	Mprip	cassette exon	cassette exon	chr11	+	[59622333, 59622418]	[59626769, 59626890]	2	[[], [[59626655, 59626769]]]	2	42.35399667981834	0.0001562255897516	0.0021672003193768
ENSMUSG00000005417.18:B2|cell_type|ASC|INH_midbrain	ENSMUSG00000005417.18:B2	ENSMUSG00000005417.18	Mprip	cassette exon	cassette exon	chr11	+	[59622333, 59622418]	[59626769, 59626890]	2	[[], [[59626655, 59626769]]]	2	19.84575721558576	0.0031980811513092	0.0178220148188843
ENSMUSG00000005417.18:B2|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000005417.18:B2	ENSMUSG00000005417.18	Mprip	cassette exon	cassette exon	chr11	+	[59622333, 59622418]	[59626769, 59626890]	2	[[], [[59626655, 59626769]]]	2	15.628272744740578	0.001796734630107	0.0115173731627631
ENSMUSG00000005417.18:B2|cell_type|EX_cortical|EX_hippocampus_granule	ENSMUSG00000005417.18:B2	ENSMUSG00000005417.18	Mprip	cassette exon	cassette exon	chr11	+	[59622333, 59622418]	[59626769, 59626890]	2	[[], [[59626655, 59626769]]]	2	17.081324807402034	0.0092360579013854	0.0387625941980473
ENSMUSG00000005417.18:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000005417.18:B2	ENSMUSG00000005417.18	Mprip	cassette exon	cassette exon	chr11	+	[59622333, 59622418]	[59626769, 59626890]	2	[[], [[59626655, 59626769]]]	2	41.91521303252492	3.1724881824815205e-05	0.001049508388176
ENSMUSG00000005417.18:B2|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000005417.18:B2	ENSMUSG00000005417.18	Mprip	cassette exon	cassette exon	chr11	+	[59622333, 59622418]	[59626769, 59626890]	2	[[], [[59626655, 59626769]]]	2	23.552058665301285	0.0003124511795032	0.0034064961625692
ENSMUSG00000005417.18:B2|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000005417.18:B2	ENSMUSG00000005417.18	Mprip	cassette exon	cassette exon	chr11	+	[59622333, 59622418]	[59626769, 59626890]	2	[[], [[59626655, 59626769]]]	2	41.271266432652666	0.0002625360987135	0.0029858859114254
ENSMUSG00000005417.18:B3|cell_type|ASC|EX_cerebellum_granule	ENSMUSG00000005417.18:B3	ENSMUSG00000005417.18	Mprip	cassette exon	cassette exon	chr11	+	[59631945, 59632087]	[59634596, 59634653]	2	[[], [[59632816, 59632924]]]	2	13.627697126150162	0.005068648196447	0.0248271524527008
ENSMUSG00000005417.18:B3|cell_type|EX_cerebellum_granule|INH_medium_spiny	ENSMUSG00000005417.18:B3	ENSMUSG00000005417.18	Mprip	cassette exon	cassette exon	chr11	+	[59631945, 59632087]	[59634596, 59634653]	2	[[], [[59632816, 59632924]]]	2	13.682977863412637	0.0048225973131243	0.0240279694247998
ENSMUSG00000005417.18:B3|cell_type|EX_cerebellum_granule|INH_midbrain	ENSMUSG00000005417.18:B3	ENSMUSG00000005417.18	Mprip	cassette exon	cassette exon	chr11	+	[59631945, 59632087]	[59634596, 59634653]	2	[[], [[59632816, 59632924]]]	2	12.841085198163196	0.0060036415530731	0.028150629513684
ENSMUSG00000005417.18:B3|cell_type|EX_cortical|EX_hippocampus_granule	ENSMUSG00000005417.18:B3	ENSMUSG00000005417.18	Mprip	cassette exon	cassette exon	chr11	+	[59631945, 59632087]	[59634596, 59634653]	2	[[], [[59632816, 59632924]]]	2	22.05737602398585	0.0068959804510343	0.0310470167259832
ENSMUSG00000005417.18:B3|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000005417.18:B3	ENSMUSG00000005417.18	Mprip	cassette exon	cassette exon	chr11	+	[59631945, 59632087]	[59634596, 59634653]	2	[[], [[59632816, 59632924]]]	2	22.13671300724184	6.344976364963041e-05	0.0011875820828792
ENSMUSG00000005417.18:B3|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000005417.18:B3	ENSMUSG00000005417.18	Mprip	cassette exon	cassette exon	chr11	+	[59631945, 59632087]	[59634596, 59634653]	2	[[], [[59632816, 59632924]]]	2	7.501612917984143	0.0114044680518668	0.0453207673115388
ENSMUSG00000005417.18:B3|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000005417.18:B3	ENSMUSG00000005417.18	Mprip	cassette exon	cassette exon	chr11	+	[59631945, 59632087]	[59634596, 59634653]	2	[[], [[59632816, 59632924]]]	2	61.93220083330728	0.0002625360987135	0.0029858859114254
ENSMUSG00000005506.17:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000005506.17:B1	ENSMUSG00000005506.17	Celf1	alternative first region	alternative acceptor; cassette exon; mutually exclusive exons	chr2	+	null	[90828924, 90829112]	4	[[[90770741, 90770986]], [[90770741, 90770986], [90818009, 90818161]], [[90770887, 90770986]], [[90828923, 90828924]]]	2	79.59820953103385	5.305321237200913e-05	0.0010522220453781
ENSMUSG00000005506.17:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000005506.17:B2	ENSMUSG00000005506.17	Celf1	cassette exon	cassette exon	chr2	+	[90835045, 90835207]	[90836976, 90837040]	2	[[], [[90836964, 90836976]]]	2	42.1491054381866	0.0002247696111485	0.0028518748081196
ENSMUSG00000005506.17:B2|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000005506.17:B2	ENSMUSG00000005506.17	Celf1	cassette exon	cassette exon	chr2	+	[90835045, 90835207]	[90836976, 90837040]	2	[[], [[90836964, 90836976]]]	2	11.808000627410657	0.0038482259678288	0.020315718789479
ENSMUSG00000005506.17:B3|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000005506.17:B3	ENSMUSG00000005506.17	Celf1	cassette exon	cassette exon	chr2	+	[90838516, 90838645]	[90839549, 90839660]	2	[[], [[90839546, 90839549]]]	2	50.60915716530341	0.0002247696111485	0.0028518748081196
ENSMUSG00000005506.17:B3|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000005506.17:B3	ENSMUSG00000005506.17	Celf1	cassette exon	cassette exon	chr2	+	[90838516, 90838645]	[90839549, 90839660]	2	[[], [[90839546, 90839549]]]	2	14.775290478685577	0.0023859001000538	0.0142110646107002
ENSMUSG00000005506.17:B4|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000005506.17:B4	ENSMUSG00000005506.17	Celf1	compound internal	alternative acceptor; cassette exon	chr2	+	[90843582, 90843747]	[90846910, 90849835]	3	[[], [[90843747, 90846910]], [[90843835, 90846910]]]	2	66.06134819670058	4.734624307561195e-05	0.001049508388176
ENSMUSG00000005506.17:B5|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000005506.17:B5	ENSMUSG00000005506.17	Celf1	alternative last region	cassette exon	chr2	+	[90846910, 90849835]	null	2	[[], [[90849835, 90849842]]]	2	66.89007861827209	0.0002247696111485	0.0028518748081196
ENSMUSG00000005506.17:B5|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000005506.17:B5	ENSMUSG00000005506.17	Celf1	alternative last region	cassette exon	chr2	+	[90846910, 90849835]	null	2	[[], [[90849835, 90849842]]]	2	13.632410240254725	0.0028476872161933	0.0164754882185596
ENSMUSG00000005583.17:B3|cell_type|ASC|EX_cortical	ENSMUSG00000005583.17:B3	ENSMUSG00000005583.17	Mef2c	cassette exon	cassette exon	chr13	+	[83800932, 83801105]	[83803625, 83803755]	2	[[], [[83802716, 83802740]]]	2	23.19880147274996	0.0097744828014661	0.0403581183603269
ENSMUSG00000005583.17:B3|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000005583.17:B3	ENSMUSG00000005583.17	Mef2c	cassette exon	cassette exon	chr13	+	[83800932, 83801105]	[83803625, 83803755]	2	[[], [[83802716, 83802740]]]	2	13.952350687486453	0.0013486176668914	0.0092569051148801
ENSMUSG00000005871.16:B1|cell_type|ASC|EX_cortical	ENSMUSG00000005871.16:B1	ENSMUSG00000005871.16	Apc	alternative first region	mutually exclusive exons	chr18	+	null	[34394057, 34394210]	2	[[[34354036, 34354329]], [[34380750, 34380787]]]	2	12.7276795929368	0.0022861497428081	0.0138356118000247
ENSMUSG00000005871.16:B1|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000005871.16:B1	ENSMUSG00000005871.16	Apc	alternative first region	mutually exclusive exons	chr18	+	null	[34394057, 34394210]	2	[[[34354036, 34354329]], [[34380750, 34380787]]]	2	7.819816371842061	0.0106722411706458	0.0432436152093731
ENSMUSG00000005871.16:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000005871.16:B1	ENSMUSG00000005871.16	Apc	alternative first region	mutually exclusive exons	chr18	+	null	[34394057, 34394210]	2	[[[34354036, 34354329]], [[34380750, 34380787]]]	2	40.31858967797496	0.000220046209704	0.0028518748081196
ENSMUSG00000005871.16:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000005871.16:B1	ENSMUSG00000005871.16	Apc	alternative first region	mutually exclusive exons	chr18	+	null	[34394057, 34394210]	2	[[[34354036, 34354329]], [[34380750, 34380787]]]	2	21.539715787908342	0.0006601386291121	0.0055859784446949
ENSMUSG00000006005.19:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000006005.19:B1	ENSMUSG00000006005.19	Tpr	alternative first region	mutually exclusive exons	chr1	+	null	[150269106, 150269409]	2	[[[150268588, 150268764]], [[150269000, 150269106]]]	2	40.3514718871512	0.0005905221199744	0.0051511208073385
ENSMUSG00000006005.19:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000006005.19:B1	ENSMUSG00000006005.19	Tpr	alternative first region	mutually exclusive exons	chr1	+	null	[150269106, 150269409]	2	[[[150268588, 150268764]], [[150269000, 150269106]]]	2	84.40580433043671	0.0001562255897516	0.0021672003193768
ENSMUSG00000006005.19:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000006005.19:B1	ENSMUSG00000006005.19	Tpr	alternative first region	mutually exclusive exons	chr1	+	null	[150269106, 150269409]	2	[[[150268588, 150268764]], [[150269000, 150269106]]]	2	37.31727379447312	0.0002603488674824	0.0029858859114254
ENSMUSG00000006307.17:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000006307.17:B1	ENSMUSG00000006307.17	Kmt2b	alternative first region	cassette exon	chr7	-	[30287779, 30288142]	null	2	[[], [[30288142, 30288151]]]	2	10.10328788494592	0.0081243652839621	0.0349356978072242
ENSMUSG00000006575.15:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000006575.15:B1	ENSMUSG00000006575.15	Rundc3a	cassette exon	cassette exon	chr11	+	[102288396, 102288512]	[102288925, 102289059]	2	[[], [[102288910, 102288925]]]	2	10.067511973548308	0.0102849269228876	0.0421348712999209
ENSMUSG00000006575.15:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000006575.15:B1	ENSMUSG00000006575.15	Rundc3a	cassette exon	cassette exon	chr11	+	[102288396, 102288512]	[102288925, 102289059]	2	[[], [[102288910, 102288925]]]	2	15.602341649324408	0.004428915899808	0.0224624918112742
ENSMUSG00000006575.15:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000006575.15:B1	ENSMUSG00000006575.15	Rundc3a	cassette exon	cassette exon	chr11	+	[102288396, 102288512]	[102288925, 102289059]	2	[[], [[102288910, 102288925]]]	2	14.132313472517811	0.0021873291149128	0.0133953172503197
ENSMUSG00000006930.16:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000006930.16:B1	ENSMUSG00000006930.16	Hap1	alternative first region	cassette exon	chr11	-	[100246515, 100246913]	null	2	[[], [[100246913, 100246954]]]	2	27.153188063186768	0.0019241129839144	0.0121520096553924
ENSMUSG00000008348.10:B1|cell_type|ASC|EX_cortical	ENSMUSG00000008348.10:B1	ENSMUSG00000008348.10	Ubc	alternative first region	cassette exon	chr5	-	[125466973, 125467078]	null	2	[[], [[125467078, 125467266]]]	2	7.256189097466854	0.0115515883433972	0.0457477254282175
ENSMUSG00000008348.10:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000008348.10:B1	ENSMUSG00000008348.10	Ubc	alternative first region	cassette exon	chr5	-	[125466973, 125467078]	null	2	[[], [[125467078, 125467266]]]	2	19.48537222829212	0.0098780260514817	0.0406816337020038
