event_type	event_id	suppa_event_id
SE	4046	ENSMUSG00000046130.8;SE:chr7:25959967-25961202:25961674-25961792:+
SE	4047	ENSMUSG00000030553.4;SE:chr7:67888942-67908985:67909037-67913892:-
SE	4060	ENSMUSG00000054226.14;SE:chr6:85892772-85896899:85897006-85898405:+
SE	4061	ENSMUSG00000054226.14;SE:chr6:85892772-85898405:85898493-85901342:+
SE	4062	ENSMUSG00000054226.14;SE:chr6:85898493-85900115:85900198-85901342:+
SE	4065	ENSMUSG00000079495.3;SE:chr6:85786219-85786583:85786709-85786801:-
SE	4073	ENSMUSG00000033735.10;SE:chr6:85113913-85114043:85114095-85114421:-
SE	4074	ENSMUSG00000063415.13;SE:chr6:84554186-84561232:84561456-84564784:-
SE	4079	ENSMUSG00000032040.16;SE:chr9:35036140-35036463:35036639-35037603:-
SE	4084	ENSMUSG00000059401.15;SE:chrX:70163000-70164964:70165074-70189792:+
SE	4086	ENSMUSG00000059401.15;SE:chrX:70163000-70189792:70190041-70195796:+
SE	4097	ENSMUSG00000031142.18;SE:chrX:7493152-7493927:7493947-7494143:+
SE	4099	ENSMUSG00000068341.9;SE:chr6:78353508-78354093:78354230-78354405:-
SE	4108	ENSMUSG00000057230.15;SE:chr6:86933554-86936014:86936256-86940975:+
SE	4117	ENSMUSG00000030683.12;SE:chr7:126566377-126566879:126566917-126567099:+
SE	4124	ENSMUSG00000056666.14;SE:chr6:72575779-72577956:72578138-72578459:+
SE	4125	ENSMUSG00000052631.16;SE:chr6:72492962-72493121:72493198-72493372:-
SE	4128	ENSMUSG00000055912.9;SE:chr6:72334119-72334932:72334999-72335291:+
SE	4142	ENSMUSG00000053012.18;SE:chr6:71259301-71260005:71260189-71260948:+
SE	4143	ENSMUSG00000055027.18;SE:chr6:71202505-71212327:71212365-71214341:-
SE	4166	ENSMUSG00000032400.19;SE:chr9:64063388-64065977:64066048-64068103:-
SE	4167	ENSMUSG00000032400.19;SE:chr9:64072740-64075895:64075946-64080100:-
SE	4172	ENSMUSG00000062905.3;SE:chr6:66531410-66533595:66533766-66536667:-
SE	4180	ENSMUSG00000034744.14;SE:chr6:83777340-83778073:83778170-83778480:+
SE	4190	ENSMUSG00000046764.9;SE:chr6:60374645-60378601:60378671-60379023:-
SE	4191	ENSMUSG00000046764.9;SE:chr6:60378671-60379023:60379162-60380533:-
SE	4192	ENSMUSG00000027845.16;SE:chr3:103714892-103715388:103715553-103716216:-
SE	4218	ENSMUSG00000031284.17;SE:chrX:142492744-142496890:142496934-142498132:+
SE	4220	ENSMUSG00000036591.17;SE:chr2:20886662-20888011:20888040-20891917:-
SE	4225	ENSMUSG00000115343.2;SE:chr6:57821469-57822835:57822940-57827311:-
SE	4229	ENSMUSG00000090346.3;SE:chr6:56947344-56960487:56960691-56962275:+
SE	4239	ENSMUSG00000005802.13;SE:chr2:122531472-122536315:122536461-122543950:-
SE	4252	ENSMUSG00000029836.16;SE:chr6:51452353-51455418:51455580-51458704:+
SE	4253	ENSMUSG00000027478.16;SE:chr2:153491660-153492705:153492819-153503345:+
SE	4254	ENSMUSG00000027478.16;SE:chr2:153512367-153512769:153512828-153514136:+
SE	4259	ENSMUSG00000034903.19;SE:chr2:64933738-64936059:64936172-64937356:-
SE	4262	ENSMUSG00000085776.10;SE:chr6:50544002-50552446:50552512-50566889:+
SE	4263	ENSMUSG00000085776.10;SE:chr6:50544002-50566065:50566288-50566889:+
SE	4266	ENSMUSG00000037661.15;SE:chr3:30931710-30944091:30944190-30949859:+
SE	4267	ENSMUSG00000038388.15;SE:chr6:50087444-50120699:50120764-50122754:+
SE	4269	ENSMUSG00000038388.15;SE:chr6:50140629-50153857:50153898-50155369:+
SE	4270	ENSMUSG00000071302.11;SE:chr8:129944230-129946583:129946632-129948025:-
SE	4272	ENSMUSG00000032384.17;SE:chr9:65816450-65857298:65857346-65865611:+
SE	4275	ENSMUSG00000032384.17;SE:chr9:65920136-65927084:65927194-65939521:+
SE	4281	ENSMUSG00000032384.17;SE:chr9:65939627-65942332:65942355-65946859:+
SE	4284	ENSMUSG00000035696.16;SE:chr4:44152553-44154641:44154733-44158903:-
SE	4289	ENSMUSG00000052751.17;SE:chr6:48570986-48571725:48571910-48573227:+
SE	4290	ENSMUSG00000052751.17;SE:chr6:48570986-48571796:48571910-48573227:+
SE	4302	ENSMUSG00000064179.14;SE:chr7:4515282-4516580:4516612-4516810:-
SE	4303	ENSMUSG00000028860.14;SE:chr4:132983123-132983353:132983511-132983799:-
SE	4307	ENSMUSG00000019188.17;SE:chr2:152542188-152545915:152546114-152546542:+
SE	4322	ENSMUSG00000029859.7;SE:chr6:42338088-42338220:42338426-42338528:-
SE	4329	ENSMUSG00000030235.18;SE:chr6:141485909-141487818:141487964-141490459:+
SE	4351	ENSMUSG00000046947.13;SE:chr6:39552140-39553297:39553443-39556597:+
SE	4352	ENSMUSG00000030588.13;SE:chr7:28944264-28945091:28945246-28945326:+
SE	4371	ENSMUSG00000034528.16;SE:chr5:104118759-104120433:104120540-104124972:-
SE	4372	ENSMUSG00000073155.13;SE:chr6:35229717-35229891:35229980-35237345:+
SE	4373	ENSMUSG00000070594.11;SE:chr1:139629719-139659268:139659444-139660041:-
SE	4374	ENSMUSG00000070594.11;SE:chr1:139660214-139660778:139660987-139661149:-
SE	4376	ENSMUSG00000038836.16;SE:chr6:34770924-34771221:34771235-34775129:+
SE	4379	ENSMUSG00000051705.14;SE:chr9:59645151-59647223:59647315-59657545:-
SE	4380	ENSMUSG00000051705.14;SE:chr9:59645151-59647223:59647315-59657861:-
SE	4381	ENSMUSG00000051705.14;SE:chr9:59645151-59657545:59657654-59657861:-
SE	4382	ENSMUSG00000051705.14;SE:chr9:59647315-59657545:59657654-59657861:-
SE	4384	ENSMUSG00000052058.4;SE:chr9:38340973-38341247:38341342-38341563:+
SE	4391	ENSMUSG00000087380.9;SE:chr6:31197454-31211281:31211319-31254783:+
SE	4392	ENSMUSG00000087380.9;SE:chr6:31197454-31221040:31221293-31254783:+
SE	4393	ENSMUSG00000087380.9;SE:chr6:31197454-31221040:31221293-31261938:+
SE	4397	ENSMUSG00000087380.9;SE:chr6:31197454-31221219:31221293-31254783:+
SE	4400	ENSMUSG00000087380.9;SE:chr6:31197454-31226753:31226871-31261938:+
SE	4401	ENSMUSG00000087380.9;SE:chr6:31197454-31254783:31254890-31261938:+
SE	4405	ENSMUSG00000087380.9;SE:chr6:31221293-31254783:31254890-31261938:+
SE	4417	ENSMUSG00000087380.9;SE:chr6:31254890-31261938:31262055-31312926:+
SE	4421	ENSMUSG00000087380.9;SE:chr6:31262055-31298325:31298411-31305224:+
SE	4426	ENSMUSG00000087380.9;SE:chr6:31262055-31305224:31305295-31312926:+
SE	4430	ENSMUSG00000087380.9;SE:chr6:31262055-31305224:31305324-31312926:+
SE	4431	ENSMUSG00000087380.9;SE:chr6:31262055-31305226:31305295-31312926:+
SE	4432	ENSMUSG00000087380.9;SE:chr6:31262055-31305267:31305295-31312926:+
SE	4433	ENSMUSG00000087380.9;SE:chr6:31305295-31308175:31308271-31312926:+
SE	4434	ENSMUSG00000087380.9;SE:chr6:31305295-31308175:31308499-31312926:+
SE	4435	ENSMUSG00000087380.9;SE:chr6:31312997-31313710:31313792-31314165:+
SE	4436	ENSMUSG00000087380.9;SE:chr6:31312997-31313739:31313792-31314165:+
SE	4437	ENSMUSG00000046688.15;SE:chr3:127583820-127585122:127585178-127590218:+
SE	4446	ENSMUSG00000029788.14;SE:chr6:30630485-30630778:30630862-30631211:+
SE	4447	ENSMUSG00000058440.15;SE:chr6:30048112-30088832:30088987-30089914:+
SE	4448	ENSMUSG00000058440.15;SE:chr6:30090145-30090268:30090303-30095339:+
SE	4450	ENSMUSG00000058440.15;SE:chr6:30119105-30126234:30126358-30144580:+
SE	4451	ENSMUSG00000058440.15;SE:chr6:30126358-30140215:30140270-30151513:+
SE	4453	ENSMUSG00000028078.15;SE:chr3:86699418-86700526:86700606-86701124:-
SE	4456	ENSMUSG00000028078.15;SE:chr3:86732037-86738131:86738178-86739040:-
SE	4472	ENSMUSG00000037337.12;SE:chr7:28701415-28701773:28701828-28702522:+
SE	4478	ENSMUSG00000017978.19;SE:chr6:23314206-23320932:23320946-23321705:-
SE	4479	ENSMUSG00000017978.19;SE:chr6:23323434-23328782:23328901-23329019:-
SE	4481	ENSMUSG00000017978.19;SE:chr6:23344362-23344582:23344590-23355823:-
SE	4482	ENSMUSG00000017978.19;SE:chr6:23344362-23354193:23354201-23355823:-
SE	4483	ENSMUSG00000017978.19;SE:chr6:23355926-23381056:23381076-23382880:-
SE	4484	ENSMUSG00000017978.19;SE:chr6:23413083-23420004:23420012-23427163:-
SE	4507	ENSMUSG00000108060.3;SE:chr6:53986771-53986970:53987071-53993196:+
SE	4509	ENSMUSG00000029672.17;SE:chr6:22339376-22343265:22343318-22355994:-
SE	4510	ENSMUSG00000029672.17;SE:chr6:22343318-22355013:22355233-22355994:-
SE	4520	ENSMUSG00000041301.16;SE:chr6:18214314-18220620:18220709-18221469:+
SE	4526	ENSMUSG00000040918.13;SE:chr1:164077025-164084316:164084804-164088361:+
SE	4527	ENSMUSG00000040918.13;SE:chr1:164077025-164084316:164084918-164088361:+
SE	4530	ENSMUSG00000089862.9;SE:chr6:8270581-8373906:8373967-8426971:+
SE	4531	ENSMUSG00000089862.9;SE:chr6:8373967-8401077:8401154-8426971:+
SE	4537	ENSMUSG00000038204.14;SE:chr5:24738837-24739105:24739218-24742628:-
SE	4540	ENSMUSG00000090063.8;SE:chr6:6824567-6825842:6826006-6869309:-
SE	4541	ENSMUSG00000090063.8;SE:chr6:6824567-6861525:6861717-6869309:-
SE	4557	ENSMUSG00000032827.16;SE:chr6:5156240-5157004:5157027-5158089:+
SE	4570	ENSMUSG00000093877.5;SE:chr7:6505223-6505311:6505424-6511398:-
SE	4575	ENSMUSG00000063394.4;SE:chr7:86298391-86301892:86302060-86306546:+
SE	4579	ENSMUSG00000032532.8;SE:chr9:121319267-121322435:121322597-121323383:-
SE	4580	ENSMUSG00000086610.3;SE:chr5:148944825-148948384:148948517-148948809:+
SE	4582	ENSMUSG00000026153.16;SE:chr1:24085488-24088211:24088288-24092264:-
SE	4584	ENSMUSG00000026153.16;SE:chr1:24125692-24137712:24137800-24139142:-
SE	4585	ENSMUSG00000029706.16;SE:chr6:28444885-28445112:28445237-28445784:-
SE	4590	ENSMUSG00000053852.12;SE:chrX:55917980-55939613:55940227-55958503:+
SE	4594	ENSMUSG00000007812.17;SE:chr5:145170412-145172116:145172201-145173860:+
SE	4595	ENSMUSG00000007812.17;SE:chr5:145170412-145172116:145172201-145179730:+
SE	4597	ENSMUSG00000007812.17;SE:chr5:145172201-145172547:145172673-145173860:+
SE	4599	ENSMUSG00000037300.20;SE:chr8:125417098-125426395:125426460-125436642:-
SE	4606	ENSMUSG00000083012.10;SE:chr5:143534889-143537164:143537296-143548512:+
SE	4608	ENSMUSG00000031391.19;SE:chrX:72898872-72899258:72899269-72899365:-
SE	4611	ENSMUSG00000031391.19;SE:chrX:72909766-72910628:72910642-72913335:-
SE	4614	ENSMUSG00000029405.17;SE:chr5:92205929-92211196:92211294-92212184:-
SE	4622	ENSMUSG00000036564.18;SE:chr8:96437772-96438953:96438991-96439806:+
SE	4626	ENSMUSG00000030816.9;SE:chr7:127191009-127191761:127191880-127191969:+
SE	4627	ENSMUSG00000030816.9;SE:chr7:127191009-127191969:127192148-127193779:+
SE	4628	ENSMUSG00000004994.13;SE:chr8:84985555-84985742:84985880-84986923:-
SE	4657	ENSMUSG00000040687.17;SE:chr2:90969100-90970902:90970971-90973101:-
SE	4658	ENSMUSG00000040687.17;SE:chr2:90970971-90971154:90971162-90973101:-
SE	4659	ENSMUSG00000040687.17;SE:chr2:90985110-90985358:90985420-90985891:-
SE	4660	ENSMUSG00000040687.17;SE:chr2:90989650-90990662:90990715-90992373:-
SE	4662	ENSMUSG00000040687.17;SE:chr2:90993946-90994308:90994367-90995711:-
SE	4672	ENSMUSG00000058291.15;SE:chr5:138610427-138614732:138614821-138615317:-
SE	4673	ENSMUSG00000058291.15;SE:chr5:138610427-138614732:138614827-138615317:-
SE	4676	ENSMUSG00000047592.18;SE:chr5:138228204-138228595:138228767-138237499:+
SE	4677	ENSMUSG00000047592.18;SE:chr5:138239259-138242573:138242638-138246979:+
SE	4678	ENSMUSG00000040866.14;SE:chr7:18791693-18799232:18799996-18801014:+
SE	4687	ENSMUSG00000029722.16;SE:chr5:137653990-137658424:137658456-137659626:-
SE	4689	ENSMUSG00000029471.14;SE:chr5:122872308-122875051:122875093-122875496:-
SE	4697	ENSMUSG00000029710.16;SE:chr5:137370479-137370647:137370802-137371774:+
SE	4698	ENSMUSG00000001632.17;SE:chr6:113296322-113296629:113296913-113297395:+
SE	4699	ENSMUSG00000059518.15;SE:chr5:137013903-137014980:137015109-137015665:-
SE	4703	ENSMUSG00000004952.14;SE:chr5:136131281-136131382:136131519-136132134:+
SE	4713	ENSMUSG00000040013.12;SE:chr5:135368970-135373503:135373622-135374944:-
SE	4714	ENSMUSG00000054310.17;SE:chr7:15281240-15281371:15281429-15289042:+
SE	4730	ENSMUSG00000040557.15;SE:chr5:134963278-134964633:134964725-134969311:+
SE	4741	ENSMUSG00000029651.17;SE:chr5:148232398-148235062:148235135-148240293:+
SE	4742	ENSMUSG00000029651.17;SE:chr5:148235135-148238208:148238306-148240293:+
SE	4743	ENSMUSG00000001418.14;SE:chr3:88232508-88232984:88233238-88233422:+
SE	4744	ENSMUSG00000001418.14;SE:chr3:88233238-88233422:88233619-88233718:+
SE	4748	ENSMUSG00000000738.19;SE:chr8:123815786-123816863:123816973-123818374:+
SE	4758	ENSMUSG00000029673.20;SE:chr5:131488994-131490120:131490191-131494870:-
SE	4760	ENSMUSG00000029673.20;SE:chr5:131494965-131499252:131499296-131501097:-
SE	4781	ENSMUSG00000029026.18;SE:chr4:154143783-154145045:154145138-154145819:-
SE	4783	ENSMUSG00000086384.2;SE:chr2:143901703-143907761:143907825-143910602:-
SE	4790	ENSMUSG00000064080.13;SE:chr6:91234808-91236612:91236752-91240321:+
SE	4815	ENSMUSG00000023707.14;SE:chr5:124251591-124252128:124252255-124252451:+
SE	4819	ENSMUSG00000029422.16;SE:chr5:123878947-123880842:123880919-123881701:-
SE	4821	ENSMUSG00000029422.16;SE:chr5:123883174-123883560:123883652-123887352:-
SE	4828	ENSMUSG00000087174.9;SE:chrX:104087717-104091515:104091616-104110365:-
SE	4829	ENSMUSG00000087174.9;SE:chrX:104112234-104112720:104112752-104113217:-
SE	4833	ENSMUSG00000090086.9;SE:chr5:123272493-123272687:123272780-123276018:-
SE	4834	ENSMUSG00000090086.9;SE:chr5:123272780-123272884:123272955-123276018:-
SE	4835	ENSMUSG00000090086.9;SE:chr5:123276129-123277782:123277818-123277932:-
SE	4844	ENSMUSG00000054434.15;SE:chr5:123236356-123237900:123238016-123239688:+
SE	4845	ENSMUSG00000029477.15;SE:chr5:123175423-123175739:123175923-123177320:-
SE	4849	ENSMUSG00000027858.14;SE:chr3:102642381-102657074:102657176-102664609:+
SE	4857	ENSMUSG00000089892.4;SE:chr2:88587056-88588741:88588840-88590310:-
SE	4862	ENSMUSG00000044134.10;SE:chr5:121987187-121988533:121988609-121989231:+
SE	4867	ENSMUSG00000029452.19;SE:chr5:121601896-121602862:121602925-121605917:+
SE	4868	ENSMUSG00000029452.19;SE:chr5:121606048-121620396:121620500-121625813:+
SE	4869	ENSMUSG00000029452.19;SE:chr5:121620500-121623311:121623365-121625813:+
SE	4881	ENSMUSG00000032690.17;SE:chr5:120870023-120871202:120871294-120871479:-
SE	4894	ENSMUSG00000029597.15;SE:chr5:120614662-120616054:120616129-120617144:+
SE	4895	ENSMUSG00000108449.3;SE:chr7:98056016-98056707:98056815-98061079:-
SE	4897	ENSMUSG00000106795.5;SE:chr5:119967384-119968504:119968583-119969603:-
SE	4905	ENSMUSG00000028758.13;SE:chr4:138023573-138025517:138025637-138028560:+
SE	4911	ENSMUSG00000066894.15;SE:chr5:117457568-117461565:117461645-117462918:+
SE	4912	ENSMUSG00000028295.15;SE:chr4:34771414-34771874:34772053-34778224:-
SE	4913	ENSMUSG00000028295.15;SE:chr4:34771414-34771874:34772053-34778279:-
SE	4914	ENSMUSG00000028295.15;SE:chr4:34771414-34771878:34772053-34778224:-
SE	4915	ENSMUSG00000032959.13;SE:chr5:117421530-117422129:117422194-117423786:-
SE	4917	ENSMUSG00000061288.14;SE:chr5:117271840-117323592:117323676-117331694:+
SE	4923	ENSMUSG00000026585.14;SE:chr1:163715874-163739641:163739706-163743294:+
SE	4924	ENSMUSG00000057378.16;SE:chr2:112477464-112478657:112478743-112479618:-
SE	4926	ENSMUSG00000057378.16;SE:chr2:112492927-112493335:112493352-112493614:-
SE	4928	ENSMUSG00000057378.16;SE:chr2:112508892-112512080:112512094-112516920:-
SE	4939	ENSMUSG00000027048.16;SE:chr2:69159716-69159949:69160101-69172861:-
SE	4940	ENSMUSG00000027048.16;SE:chr2:69159716-69160808:69160882-69172861:-
SE	4946	ENSMUSG00000029522.13;SE:chr5:115609000-115610052:115610179-115612568:+
SE	4948	ENSMUSG00000121511.1;SE:chr6:87652896-87653238:87653305-87655901:+
SE	4950	ENSMUSG00000086368.4;SE:chr5:115439292-115448544:115448701-115455531:+
SE	4951	ENSMUSG00000086368.4;SE:chr5:115439292-115453014:115453118-115455531:+
SE	4952	ENSMUSG00000008730.18;SE:chr3:103658234-103660696:103660830-103661517:-
SE	4955	ENSMUSG00000029544.17;SE:chr5:115314329-115318851:115319030-115324071:-
SE	4957	ENSMUSG00000014158.13;SE:chr5:114768963-114771196:114771375-114772577:-
SE	4958	ENSMUSG00000014158.13;SE:chr5:114772875-114773508:114773648-114774371:-
SE	4962	ENSMUSG00000015189.13;SE:chr6:4619884-4621072:4621286-4624052:+
SE	4978	ENSMUSG00000028150.15;SE:chr3:94284910-94291491:94291631-94294428:+
SE	4988	ENSMUSG00000052848.8;SE:chr5:111729736-111730045:111730162-111730287:+
SE	4998	ENSMUSG00000029505.18;SE:chr5:110887547-110888048:110888155-110889836:-
SE	5002	ENSMUSG00000029505.18;SE:chr5:110889926-110901670:110901780-110903263:-
SE	5006	ENSMUSG00000028207.19;SE:chr4:9598301-9598733:9598780-9601307:-
SE	5007	ENSMUSG00000028207.19;SE:chr4:9604629-9607797:9607871-9610843:-
SE	5011	ENSMUSG00000028207.19;SE:chr4:9610938-9624360:9624401-9635901:-
SE	5012	ENSMUSG00000028207.19;SE:chr4:9635969-9637659:9637703-9639198:-
SE	5015	ENSMUSG00000026418.17;SE:chr1:135727234-135727711:135727758-135730332:+
SE	5017	ENSMUSG00000097585.4;SE:chr7:89686225-89686576:89686735-89687157:+
SE	5018	ENSMUSG00000097585.4;SE:chr7:89687278-89688276:89688373-89689938:+
SE	5019	ENSMUSG00000097585.4;SE:chr7:89690339-89691009:89691097-89697903:+
SE	5020	ENSMUSG00000097585.4;SE:chr7:89690339-89697088:89697156-89697903:+
SE	5021	ENSMUSG00000089942.10;SE:chr7:3841338-3843633:3843683-3843916:-
SE	5022	ENSMUSG00000079564.4;SE:chr9:49431556-49457447:49457643-49473367:+
SE	5023	ENSMUSG00000079564.4;SE:chr9:49431556-49472861:49472926-49473367:+
SE	5027	ENSMUSG00000033540.19;SE:chr5:108817383-108817985:108818125-108827365:+
SE	5038	ENSMUSG00000050856.17;SE:chr5:108581203-108581597:108581695-108581892:-
SE	5040	ENSMUSG00000027852.15;SE:chr3:102970769-102971432:102971473-102971550:+
SE	5045	ENSMUSG00000029267.18;SE:chr5:108247052-108248679:108248849-108251886:+
SE	5057	ENSMUSG00000029616.10;SE:chr5:121583635-121585204:121585342-121590254:-
SE	5064	ENSMUSG00000045648.16;SE:chr1:70768327-70790096:70790225-70921226:+
SE	5065	ENSMUSG00000057315.15;SE:chr5:102629728-102699992:102700185-102811949:+
SE	5068	ENSMUSG00000043940.16;SE:chr5:102023875-102025872:102025925-102030289:-
SE	5073	ENSMUSG00000043940.16;SE:chr5:102078871-102083856:102083939-102085148:-
SE	5078	ENSMUSG00000045013.8;SE:chr7:106571607-106573297:106573365-106574402:-
SE	5083	ENSMUSG00000029314.15;SE:chr5:100994227-100994338:100994423-100994521:+
SE	5084	ENSMUSG00000094553.4;SE:chr6:90078604-90083126:90083306-90084226:+
SE	5104	ENSMUSG00000030782.18;SE:chr7:127846180-127847349:127847464-127847592:+
SE	5108	ENSMUSG00000089809.10;SE:chr5:99388819-99389268:99389390-99390923:-
SE	5110	ENSMUSG00000089809.10;SE:chr5:99706804-99784221:99784268-99876603:-
SE	5111	ENSMUSG00000004542.16;SE:chr7:18526704-18527958:18528317-18530729:-
SE	5123	ENSMUSG00000043323.18;SE:chr5:110522385-110523873:110523944-110524119:-
SE	5125	ENSMUSG00000043323.18;SE:chr5:110526121-110526295:110526363-110526760:-
SE	5127	ENSMUSG00000043323.18;SE:chr5:110527459-110529467:110529512-110534767:-
SE	5136	ENSMUSG00000038784.14;SE:chr6:35000367-35001063:35001275-35027997:-
SE	5150	ENSMUSG00000041476.13;SE:chrX:156504075-156534591:156534625-156535168:+
SE	5160	ENSMUSG00000029403.15;SE:chr5:92155993-92156824:92156912-92164981:-
SE	5162	ENSMUSG00000029397.16;SE:chr5:92105509-92105737:92105856-92110489:-
SE	5176	ENSMUSG00000026484.14;SE:chr1:151349095-151351891:151352106-151352623:-
SE	5177	ENSMUSG00000026484.14;SE:chr1:151354376-151363023:151363206-151376470:-
SE	5182	ENSMUSG00000055204.16;SE:chr5:90426250-90430710:90431462-90432900:-
SE	5183	ENSMUSG00000048668.17;SE:chr6:128336317-128339021:128339147-128339331:-
SE	5188	ENSMUSG00000060961.17;SE:chr5:89194251-89205808:89205903-89232501:+
SE	5190	ENSMUSG00000060961.17;SE:chr5:89376846-89380623:89380719-89382656:+
SE	5197	ENSMUSG00000029291.12;SE:chr5:88732176-88746295:88746348-88762800:+
SE	5203	ENSMUSG00000002458.14;SE:chr2:181333147-181333283:181333388-181335156:-
SE	5204	ENSMUSG00000002458.14;SE:chr2:181333147-181333283:181333388-181335672:-
SE	5228	ENSMUSG00000002240.13;SE:chr5:87983592-87985467:87985490-87989117:+
SE	5237	ENSMUSG00000079451.10;SE:chr5:86640149-86640667:86640705-86644365:-
SE	5258	ENSMUSG00000031358.18;SE:chrX:167454886-167455259:167455341-167456724:-
SE	5259	ENSMUSG00000036256.14;SE:chr5:77503518-77549334:77549426-77555387:-
SE	5263	ENSMUSG00000036377.20;SE:chr5:76907578-76918082:76918163-76970313:+
SE	5270	ENSMUSG00000027002.14;SE:chr2:80400573-80401557:80401574-80411202:-
SE	5276	ENSMUSG00000029227.16;SE:chr5:74707486-74707768:74707836-74717701:+
SE	5278	ENSMUSG00000029227.16;SE:chr5:74717810-74725180:74725287-74731760:+
SE	5279	ENSMUSG00000029227.16;SE:chr5:74733246-74745707:74745733-74747664:+
SE	5280	ENSMUSG00000062110.15;SE:chr5:74367056-74372912:74373031-74385976:-
SE	5285	ENSMUSG00000029283.18;SE:chr5:107121886-107122467:107122562-107123351:+
SE	5308	ENSMUSG00000005220.11;SE:chr5:72592785-72611649:72611849-72629192:-
SE	5321	ENSMUSG00000031354.17;SE:chrX:167965525-167965622:167965663-167966896:-
SE	5322	ENSMUSG00000074677.12;SE:chr3:15849514-15856653:15856767-15886312:-
SE	5325	ENSMUSG00000052833.10;SE:chr7:16054805-16061756:16061854-16064538:-
SE	5331	ENSMUSG00000054814.15;SE:chr5:74193178-74197694:74197774-74228911:-
SE	5339	ENSMUSG00000029206.14;SE:chr5:66441078-66441531:66441632-66446762:+
SE	5341	ENSMUSG00000078716.11;SE:chr4:43680792-43681046:43681314-43681959:+
SE	5343	ENSMUSG00000070780.12;SE:chr5:66180176-66182296:66182502-66183473:-
SE	5344	ENSMUSG00000070780.12;SE:chr5:66184632-66203430:66203556-66238282:-
SE	5370	ENSMUSG00000038902.15;SE:chr3:94761385-94763354:94763512-94768107:+
SE	5382	ENSMUSG00000000058.7;SE:chr6:17281509-17281894:17282081-17286896:+
SE	5383	ENSMUSG00000030650.19;SE:chr7:118199530-118221754:118221884-118222226:+
SE	5392	ENSMUSG00000085171.9;SE:chr6:17198187-17198328:17198388-17201732:+
